year,city,school,address,course,threshold
2024/2025,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1B (pedagogiczna),105.35
2024/2025,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1C (informatyczno-matematyczna),97.60
2024/2025,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1D (nauk społecznych),100.50
2024/2025,Szczecinie,Katolickie Liceum Ogólnokształcące im. Św. Maksymiliana Marii Kolbego,al. Wojska Polskiego 76 70-481 Szczecin,Klasa 1A (matematyczno-fizyczny),146.55
2024/2025,Szczecinie,Katolickie Liceum Ogólnokształcące im. Św. Maksymiliana Marii Kolbego,al. Wojska Polskiego 76 70-481 Szczecin,Klasa 1B (biologiczno-chemiczna),142.25
2024/2025,Szczecinie,Katolickie Liceum Ogólnokształcące im. Św. Maksymiliana Marii Kolbego,al. Wojska Polskiego 76 70-481 Szczecin,Klasa 1C (matematyczno-geograficzna),132.50
2024/2025,Szczecinie,Katolickie Liceum Ogólnokształcące im. Św. Maksymiliana Marii Kolbego,al. Wojska Polskiego 76 70-481 Szczecin,Klasa 1D (matematyczno-chemiczna),123.20
2024/2025,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1A (humanistyczna),161.30
2024/2025,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1B (mat-fiz),168.40
2024/2025,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1D (językowa z elementami medioznawstwa),162.85
2024/2025,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1E (biol-chem),160.05
2024/2025,Toruniu,II LO im. Królowej Jadwigi,ul. Kosynierów Kościuszkowskich 6 87-100 Toruń Na Skarpie,Klasa 1A (policyjna),65.90
2024/2025,Toruniu,II LO im. Królowej Jadwigi,ul. Kosynierów Kościuszkowskich 6 87-100 Toruń Na Skarpie,Klasa 1B (psychologiczno-pedagogiczna),68.95
2024/2025,Toruniu,II LO im. Królowej Jadwigi,ul. Kosynierów Kościuszkowskich 6 87-100 Toruń Na Skarpie,"Klasa 1C (sportowo-fizjoterapeutyczna, pływanie)",brak danych
2024/2025,Toruniu,III LO im. Smuela Bogumiła Lindego,ul. Leona Raszei 1 87-100 Toruń Na Skarpie,Klasa 1A (językowo-humanistyczna),98.30
2024/2025,Toruniu,III LO im. Smuela Bogumiła Lindego,ul. Leona Raszei 1 87-100 Toruń Na Skarpie,Klasa 1B (językowo-artystyczna),59.10
2024/2025,Toruniu,III LO im. Smuela Bogumiła Lindego,ul. Leona Raszei 1 87-100 Toruń Na Skarpie,Klasa 1C (językowo-medialna),59.10
2024/2025,Toruniu,III LO im. Smuela Bogumiła Lindego,ul. Leona Raszei 1 87-100 Toruń Na Skarpie,Klasa 1E (biol-chem-ang),102.80
2024/2025,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1A (biol-chem),154.40
2024/2025,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1B (prawno-ekonomiczna),144.50
2024/2025,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1E (uniwersytecka),153.30
2024/2025,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1I (inżynierska),155.60
2024/2025,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1A grupa 1 (humanistyczna),101.15
2024/2025,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1A grupa 2 (humanistyczna),140.95
2024/2025,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1B (ekonomiczna),131.90
2024/2025,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1C (biol-chem),140.70
2024/2025,Toruniu,VI LO im. Zesłańców Sybiru,ul. Wojska Polskiego 47A 87-100 Toruń Mokre,Klasa 1A (Oddział Przygotowania Wojskowego),brak danych
2024/2025,Toruniu,VI LO im. Zesłańców Sybiru,ul. Wojska Polskiego 47A 87-100 Toruń Mokre,Klasa 1B (biol-geo-ang),47.65
2024/2025,Toruniu,VI LO im. Zesłańców Sybiru,ul. Wojska Polskiego 47A 87-100 Toruń Mokre,Klasa 1C (pol-biol-ang),brak danych
2024/2025,Toruniu,VII LO im. Wandy Szuman,ul. Stefana Batorego 39B 87-100 Toruń Mokre,Klasa 1A (psychologiczno-medyczna),45.20
2024/2025,Toruniu,VII LO im. Wandy Szuman,ul. Stefana Batorego 39B 87-100 Toruń Mokre,Klasa 1B (językowo turystyczna),brak danych
2024/2025,Toruniu,VII LO im. Wandy Szuman,ul. Stefana Batorego 39B 87-100 Toruń Mokre,Klasa 1C (społeczno-językowa),93.55
2024/2025,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1A (medyczno-psychologiczny),115.20
2024/2025,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1C (biznesowo-multimedialna),121.60
2024/2025,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1E (sportowo-fizjoterapeutyczny),56.00
2024/2025,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1T (teatralno-dziennikarska),116.05
2024/2025,Toruniu,IX LO im. Kazimierza Jagiellończyka,ul. Ludwika Rydygiera 12A 87-100 Toruń Rubinkowo,Klasa 1A (prozdrowotna),106.50
2024/2025,Toruniu,IX LO im. Kazimierza Jagiellończyka,ul. Ludwika Rydygiera 12A 87-100 Toruń Rubinkowo,Klasa 1B (humanistyczno-pedagogiczna),86.25
2024/2025,Toruniu,IX LO im. Kazimierza Jagiellończyka,ul. Ludwika Rydygiera 12A 87-100 Toruń Rubinkowo,Klasa 1C (ogólny z jęz. hiszpańskim),91.90
2024/2025,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1A grupa 1 (mat-fiz-ang),154.05
2024/2025,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1A grupa 2 (mat-fiz-inf),154.05
2024/2025,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1C (dwujęzyczna lekarska),149.50
2024/2025,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1D (dwujęzyczna dyplomatyczna),140.05
2024/2025,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1E (dwujęzyczna ekonomiczna),151.35
2024/2025,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1F (biol-chem-amt),140.10
2024/2025,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (biol-chem-ang),147.90
2024/2025,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (geo-wos-ang),146.90
2024/2025,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (mat-geo-ang),154.30
2024/2025,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (pol-hist-hist. szt.),141.65
2024/2025,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa (bio-chem-mat),175.75
2024/2025,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa (dwujęzyczna mat-hist),188.36
2024/2025,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa (dwujęzyczna przygotowująca do Matury Międzynarodowej IB),brak danych
2024/2025,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa (mat-fiz),191.94
2024/2025,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1A (humanistyczna),141.85
2024/2025,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1B (mat-geo),162.00
2024/2025,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1C (mat-inf),147.70
2024/2025,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1D (biol-chem-ang),156.40
2024/2025,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1E (mat-fiz-inf),148.70
2024/2025,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1A (mat-fiz),151.00
2024/2025,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1DJ (dwujęzyczna mat-geo),173.73
2024/2025,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1I (mat-inf),153.05
2024/2025,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1L (biol-chem),158.85
2024/2025,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1S (mat-geo-ang),159.95
2024/2025,Warszawie,V LO im. Księcia Józefa Poniatowskiego,ul. Nowolipie 8 00-150 Warszawa Śródmieście,Klasa 1A (prawna),170.50
2024/2025,Warszawie,V LO im. Księcia Józefa Poniatowskiego,ul. Nowolipie 8 00-150 Warszawa Śródmieście,Klasa 1B (mat-fiz),176.85
2024/2025,Warszawie,V LO im. Księcia Józefa Poniatowskiego,ul. Nowolipie 8 00-150 Warszawa Śródmieście,Klasa 1D (biol-chem-mat),176.40
2024/2025,Warszawie,V LO im. Księcia Józefa Poniatowskiego,ul. Nowolipie 8 00-150 Warszawa Śródmieście,Klasa 1E (mat-geo),175.45
2024/2025,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (biol-chem-ang),163.60
2024/2025,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (biol-chem-mat),162.65
2024/2025,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (mat-ang-biz),165.95
2024/2025,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (mat-fiz-ang),164.90
2024/2025,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1A (prawno-medialna),168.05
2024/2025,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1B (ekonomiczno-bankowa),171.35
2024/2025,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1C (mat-fiz-inf),172.85
2024/2025,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1D (z rozszerzonym programem edukacji humanistycznej i rozwoju osobistego),166.30
2024/2025,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1E (biol-chem),172.10
2024/2025,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1A (mat-hist-wos),169.00
2024/2025,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1B (biol-chem-mat),176.15
2024/2025,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1C (mat-fiz-inf),176.00
2024/2025,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1D (mat-fiz-chem),175.35
2024/2025,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1E (mat-geo-ang),171.55
2024/2025,Warszawie,IX LO im. Klementyny Hoffmanowej,ul. Hoża 88 00-682 Warszawa Śródmieście,Klasa 1 (mat-fiz-ang),176.15
2024/2025,Warszawie,IX LO im. Klementyny Hoffmanowej,ul. Hoża 88 00-682 Warszawa Śródmieście,Klasa 1 (mat-fiz-chem),176.30
2024/2025,Warszawie,IX LO im. Klementyny Hoffmanowej,ul. Hoża 88 00-682 Warszawa Śródmieście,Klasa 1 (mat-geo-wos),175.20
2024/2025,Warszawie,IX LO im. Klementyny Hoffmanowej,ul. Hoża 88 00-682 Warszawa Śródmieście,Klasa 1a (biol-chem-mat),180.60
2024/2025,Warszawie,IX LO im. Klementyny Hoffmanowej,ul. Hoża 88 00-682 Warszawa Śródmieście,Klasa 1b (biol-chem-mat),179.60
2024/2025,Warszawie,X LO im. Królowej Jadwigi,ul. Jana Pawła Woronicza 8 02-625 Warszawa Mokotów,Klasa 1Af (pol-hist-wos),142.00
2024/2025,Warszawie,X LO im. Królowej Jadwigi,ul. Jana Pawła Woronicza 8 02-625 Warszawa Mokotów,Klasa 1Bn (biol-mat-inf),151.20
2024/2025,Warszawie,X LO im. Królowej Jadwigi,ul. Jana Pawła Woronicza 8 02-625 Warszawa Mokotów,Klasa 1Cr (mat-geo-biz),149.40
2024/2025,Warszawie,XI LO im. Mikołaja Reja,pl. Plac Stanisława Małachowskiego 1 00-063 Warszawa Śródmieście,Klasa 1A (mat-fiz-ang),167.30
2024/2025,Warszawie,XI LO im. Mikołaja Reja,pl. Plac Stanisława Małachowskiego 1 00-063 Warszawa Śródmieście,Klasa 1D (biol-chem-mat),167.35
2024/2025,Warszawie,XI LO im. Mikołaja Reja,pl. Plac Stanisława Małachowskiego 1 00-063 Warszawa Śródmieście,Klasa 1E (mat-geo-ang),167.05
2024/2025,Warszawie,XI LO im. Mikołaja Reja,pl. Plac Stanisława Małachowskiego 1 00-063 Warszawa Śródmieście,Klasa C (hist-wos-ang),163.50
2024/2025,Warszawie,XII LO im. Henryka Sienkiewicza,ul. Sienna 53 00-820 Warszawa Wola,Klasa 1A (mat-fiz-inf),159.50
2024/2025,Warszawie,XII LO im. Henryka Sienkiewicza,ul. Sienna 53 00-820 Warszawa Wola,Klasa 1B (mat-geo-ang),159.80
2024/2025,Warszawie,XII LO im. Henryka Sienkiewicza,ul. Sienna 53 00-820 Warszawa Wola,Klasa 1C (biol-chem-mat),158.85
2024/2025,Warszawie,XII LO im. Henryka Sienkiewicza,ul. Sienna 53 00-820 Warszawa Wola,Klasa 1D (pol-hist-wos),144.45
2024/2025,Warszawie,XIII LO im. płk. Leopolda Lisa-Kuli,ul. Oszmiańska 23/25 03-503 Warszawa Targówek,Klasa 1A (pol-hist-ang),153.50
2024/2025,Warszawie,XIII LO im. płk. Leopolda Lisa-Kuli,ul. Oszmiańska 23/25 03-503 Warszawa Targówek,Klasa 1B (mat-geo-ang),161.65
2024/2025,Warszawie,XIII LO im. płk. Leopolda Lisa-Kuli,ul. Oszmiańska 23/25 03-503 Warszawa Targówek,Klasa 1C (biol-chem-ang),160.15
2024/2025,Warszawie,XIII LO im. płk. Leopolda Lisa-Kuli,ul. Oszmiańska 23/25 03-503 Warszawa Targówek,Klasa 1D (mat-inf-ang),162.35
2024/2025,Warszawie,XIV LO im. Stanisława Staszica,ul. Nowowiejska 37a 02-010 Warszawa Ochota,Klasa 1A  (eksperymentalne nauczanie matematyki),164.45
2024/2025,Warszawie,XIV LO im. Stanisława Staszica,ul. Nowowiejska 37a 02-010 Warszawa Ochota,Klasa 1B (eksperymentalne nauczanie matematyki),164.45
2024/2025,Warszawie,XIV LO im. Stanisława Staszica,ul. Nowowiejska 37a 02-010 Warszawa Ochota,Klasa 1C (mat-fiz-inf),181.75
2024/2025,Warszawie,XIV LO im. Stanisława Staszica,ul. Nowowiejska 37a 02-010 Warszawa Ochota,Klasa 1D (biol-chem-mat),179.55
2024/2025,Warszawie,XIV LO im. Stanisława Staszica,ul. Nowowiejska 37a 02-010 Warszawa Ochota,Klasa 1E (mat-fiz-chem),172.50
2024/2025,Warszawie,XIV LO im. Stanisława Staszica,ul. Nowowiejska 37a 02-010 Warszawa Ochota,Klasa 1F (mat-fiz),176.15
2024/2025,Warszawie,XV LO im. Narcyzy Żmichowskiej,ul. Klonowa 16 00-591 Warszawa Śródmieście,Klasa 0W (wstępna - nauka języka francuskiego od podstaw do poziomu B1),158.36
2024/2025,Warszawie,XV LO im. Narcyzy Żmichowskiej,ul. Klonowa 16 00-591 Warszawa Śródmieście,Klasa 1A (ogólnodostępny humanistyczny),152.80
2024/2025,Warszawie,XV LO im. Narcyzy Żmichowskiej,ul. Klonowa 16 00-591 Warszawa Śródmieście,Klasa 1B (biol-chem-mat),160.50
2024/2025,Warszawie,XV LO im. Narcyzy Żmichowskiej,ul. Klonowa 16 00-591 Warszawa Śródmieście,Klasa 1L (dwujęzyczna humanistyczna),146.13
2024/2025,Warszawie,XV LO im. Narcyzy Żmichowskiej,ul. Klonowa 16 00-591 Warszawa Śródmieście,Klasa 1S (dwujęzyczna przyrodnicza),126.49
2024/2025,Warszawie,XVI LO im. Stefanii Sempołowskiej,ul. ks. Jerzego Popiełuszki 5 01-786 Warszawa Żoliborz,Klasa 0A (wstępna z językiem francuskim),163.50
2024/2025,Warszawie,XVI LO im. Stefanii Sempołowskiej,ul. ks. Jerzego Popiełuszki 5 01-786 Warszawa Żoliborz,Klasa 1B (mat-geo-ang),164.80
2024/2025,Warszawie,XVI LO im. Stefanii Sempołowskiej,ul. ks. Jerzego Popiełuszki 5 01-786 Warszawa Żoliborz,Klasa 1C (geo-hist-wos),149.70
2024/2025,Warszawie,XVI LO im. Stefanii Sempołowskiej,ul. ks. Jerzego Popiełuszki 5 01-786 Warszawa Żoliborz,Klasa 1E (biol-chem-mat),154.85
2024/2025,Warszawie,XVII LO im. Andrzeja Frycza Modrzewskiego,ul. Elektoralna 5/7 00-137 Warszawa Śródmieście,Klasa 1A (mat-geo-ang),167.65
2024/2025,Warszawie,XVII LO im. Andrzeja Frycza Modrzewskiego,ul. Elektoralna 5/7 00-137 Warszawa Śródmieście,Klasa 1B (biol-chem-mat),167.50
2024/2025,Warszawie,XVII LO im. Andrzeja Frycza Modrzewskiego,ul. Elektoralna 5/7 00-137 Warszawa Śródmieście,Klasa 1C (pol-hist-ang),141.20
2024/2025,Warszawie,XVII LO im. Andrzeja Frycza Modrzewskiego,ul. Elektoralna 5/7 00-137 Warszawa Śródmieście,Klasa W (wstępna),139.35
2024/2025,Warszawie,XVIII LO im. Jana Zamoyskiego,ul. Smolna 30 00-375 Warszawa Śródmieście,Klasa 1A (mat-fiz-inf),172.25
2024/2025,Warszawie,XVIII LO im. Jana Zamoyskiego,ul. Smolna 30 00-375 Warszawa Śródmieście,Klasa 1B (mat-fiz-ang),173.35
2024/2025,Warszawie,XVIII LO im. Jana Zamoyskiego,ul. Smolna 30 00-375 Warszawa Śródmieście,Klasa 1C (biol-chem-mat),172.70
2024/2025,Warszawie,XVIII LO im. Jana Zamoyskiego,ul. Smolna 30 00-375 Warszawa Śródmieście,Klasa 1D (biol-chem-mat),172.70
2024/2025,Warszawie,XVIII LO im. Jana Zamoyskiego,ul. Smolna 30 00-375 Warszawa Śródmieście,Klasa 1G (mat-geo-ang),169.55
2024/2025,Warszawie,XIX LO im. Powstańców Warszawy,ul. Zbaraska 1 04-014 Warszawa Praga-Południe,Klasa 1A/franc (biol-chem-mat),162.45
2024/2025,Warszawie,XIX LO im. Powstańców Warszawy,ul. Zbaraska 1 04-014 Warszawa Praga-Południe,Klasa 1A/hiszp (biol-chem-mat),168.95
2024/2025,Warszawie,XIX LO im. Powstańców Warszawy,ul. Zbaraska 1 04-014 Warszawa Praga-Południe,Klasa 1B/hiszp (humanistyczna),155.80
2024/2025,Warszawie,XIX LO im. Powstańców Warszawy,ul. Zbaraska 1 04-014 Warszawa Praga-Południe,Klasa 1B/niem (humanistyczna),137.05
2024/2025,Warszawie,XIX LO im. Powstańców Warszawy,ul. Zbaraska 1 04-014 Warszawa Praga-Południe,Klasa 1C/hiszp (mat-geo-ang),169.30
2024/2025,Warszawie,XIX LO im. Powstańców Warszawy,ul. Zbaraska 1 04-014 Warszawa Praga-Południe,Klasa 1C/niem (mat-geo-ang),164.20
2024/2025,Warszawie,XIX LO im. Powstańców Warszawy,ul. Zbaraska 1 04-014 Warszawa Praga-Południe,Klasa 1D/franc (mat-fiz-ang),155.60
2024/2025,Warszawie,XIX LO im. Powstańców Warszawy,ul. Zbaraska 1 04-014 Warszawa Praga-Południe,Klasa 1D/hiszp (mat-fiz-ang),167.10
2024/2025,Warszawie,XX LO im. Bolesława Chrobrego,ul. Objazdowa 3 03-771 Warszawa Praga-Północ,Klasa 1A (medialna),83.70
2024/2025,Warszawie,XX LO im. Bolesława Chrobrego,ul. Objazdowa 3 03-771 Warszawa Praga-Północ,Klasa 1B (matematyczno-przyrodnicza),57.50
2024/2025,Warszawie,XXI LO im. Hugona Kołłątaja,ul. Grójecka 93 02-101 Warszawa Ochota,Klasa 1A (mat-fiz-inf),161.35
2024/2025,Warszawie,XXI LO im. Hugona Kołłątaja,ul. Grójecka 93 02-101 Warszawa Ochota,Klasa 1B (mat-geo-biz),164.55
2024/2025,Warszawie,XXI LO im. Hugona Kołłątaja,ul. Grójecka 93 02-101 Warszawa Ochota,Klasa 1C (dwujęzyczna mat-inf-ang),174.86
2024/2025,Warszawie,XXI LO im. Hugona Kołłątaja,ul. Grójecka 93 02-101 Warszawa Ochota,Klasa 1D (dwujęzyczna biol-chem-ang),167.55
2024/2025,Warszawie,XXI LO im. Hugona Kołłątaja,ul. Grójecka 93 02-101 Warszawa Ochota,Klasa 1E (hist-ang-wos),148.30
2024/2025,Warszawie,XXI LO im. Hugona Kołłątaja,ul. Grójecka 93 02-101 Warszawa Ochota,Klasa 1F (inf-mat),153.55
2024/2025,Warszawie,XXII LO im. Jose Marti,ul. Leopolda Staffa 111 01-884 Warszawa Bielany,Klasa 1Ah (mat-fiz-ang),162.00
2024/2025,Warszawie,XXII LO im. Jose Marti,ul. Leopolda Staffa 111 01-884 Warszawa Bielany,Klasa 1Bh (mat-geo-ang),166.20
2024/2025,Warszawie,XXII LO im. Jose Marti,ul. Leopolda Staffa 111 01-884 Warszawa Bielany,Klasa 1Cn (biol-chem-ang),158.90
2024/2025,Warszawie,XXII LO im. Jose Marti,ul. Leopolda Staffa 111 01-884 Warszawa Bielany,Klasa 1Dn (biol-chem-mat),156.40
2024/2025,Warszawie,XXII LO im. Jose Marti,ul. Leopolda Staffa 111 01-884 Warszawa Bielany,Klasa 1H (dwujęzyczna),143.90
2024/2025,Warszawie,XXIII LO im. Marii Skłodowskiej-Curie,ul. Naddnieprzańska 2/4 04-205 Warszawa Praga-Południe,Klasa 1A/biz (obywatelska),120.95
2024/2025,Warszawie,XXIII LO im. Marii Skłodowskiej-Curie,ul. Naddnieprzańska 2/4 04-205 Warszawa Praga-Południe,Klasa 1A/geo (obywatelska),122.55
2024/2025,Warszawie,XXIII LO im. Marii Skłodowskiej-Curie,ul. Naddnieprzańska 2/4 04-205 Warszawa Praga-Południe,Klasa 1B/chem (przyrodnicza),133.90
2024/2025,Warszawie,XXIII LO im. Marii Skłodowskiej-Curie,ul. Naddnieprzańska 2/4 04-205 Warszawa Praga-Południe,Klasa 1B/geo (przyrodnicza),107.65
2024/2025,Warszawie,XXIV LO im. Cypriana Kamila Norwida,ul. Obozowa 60 01-423 Warszawa Wola,Klasa 1Af (biol-chem-ang),150.35
2024/2025,Warszawie,XXIV LO im. Cypriana Kamila Norwida,ul. Obozowa 60 01-423 Warszawa Wola,Klasa 1An (biol-chem-ang),150.80
2024/2025,Warszawie,XXIV LO im. Cypriana Kamila Norwida,ul. Obozowa 60 01-423 Warszawa Wola,Klasa 1Bf (humanistyczna),130.65
2024/2025,Warszawie,XXIV LO im. Cypriana Kamila Norwida,ul. Obozowa 60 01-423 Warszawa Wola,Klasa 1Bn (humanistyczna),144.20
2024/2025,Warszawie,XXIV LO im. Cypriana Kamila Norwida,ul. Obozowa 60 01-423 Warszawa Wola,Klasa 1Cf (mat-geo-ang),150.65
2024/2025,Warszawie,XXIV LO im. Cypriana Kamila Norwida,ul. Obozowa 60 01-423 Warszawa Wola,Klasa 1Cn (mat-geo-ang),159.40
2024/2025,Warszawie,XXIV LO im. Cypriana Kamila Norwida,ul. Obozowa 60 01-423 Warszawa Wola,Klasa 1Df (mat-fiz-ang),146.85
2024/2025,Warszawie,XXIV LO im. Cypriana Kamila Norwida,ul. Obozowa 60 01-423 Warszawa Wola,Klasa 1Dn (mat-fiz-ang),159.10
2024/2025,Warszawie,XXV LO im. Józefa Wybickiego,ul. Halna 20 04-961 Warszawa Wawer,Klasa 1A grupa 1 (mat-geo-ang),157.35
2024/2025,Warszawie,XXV LO im. Józefa Wybickiego,ul. Halna 20 04-961 Warszawa Wawer,Klasa 1A grupa 2 (geo-ang-wos),150.70
2024/2025,Warszawie,XXV LO im. Józefa Wybickiego,ul. Halna 20 04-961 Warszawa Wawer,Klasa 1B grupa 1 (biol-chem-ang),157.85
2024/2025,Warszawie,XXV LO im. Józefa Wybickiego,ul. Halna 20 04-961 Warszawa Wawer,Klasa 1B grupa 2 (biol-mat-ang),139.40
2024/2025,Warszawie,XXV LO im. Józefa Wybickiego,ul. Halna 20 04-961 Warszawa Wawer,Klasa 1C (pol-ang-hist sztuki),132.85
