ID_OKE;wojewodztwo;powiat;gmina;typ_gminy;kod_teryt_gminy;RSPO;ID_szkoły;nazwa_szkoly;miejscowosc;ulica_nr;typ_placowki;rodzaj_placowki;czy_publiczna;O_otrzymali_swiadectwo_dojrzałosci;O_liczba_zdających;O_zdawalnosc;PPP_liczba_zdajacych;PPP_liczba_laureatow;PPP_zdawalnosc;PPP_mean;PPP_std;PPP_median;PPP_mode;PPU_liczba_zdajacych;PPU_zdawalnosc;PPU_mean;APP_liczba_zdajacych;APP_liczba_laureatow;APP_zdawalnosc;APP_mean;APP_std;APP_median;APP_mode;APU_liczba_zdajacych;APU_zdawalnosc;APU_mean;MP_liczba_zdajacych;MP_liczba_laureatow;MP_zdawalnosc;MP_mean;MP_std;MP_median;MP_mode;AR_liczba_zdajacych;AR_liczba_laureatow;AR_mean;AR_std;AR_median;AR_mode;PR_liczba_zdajacych;PR_liczba_laureatow;PR_mean;PR_std;PR_median;PR_mode
2;Śląskie;gliwicki;Knurów;gmina miejska;2405011;20220;240501-A212P;II LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA W KNUROWIE W ZESPOLE SZKÓŁ ZAWODOWYCH NR 2 W KNUROWIE, Z SIEDZIBĄ PRZY UL. SZPITALNEJ 29, 44-194 KNURÓW;Knurów;ul. Szpitalna 29;liceum;dla młodzieży;Tak;34;41;82.92682927;43;;92.68292683;46.81395349;12.72656225;47;47;41;100;57.85365854;43;;85.36585366;56.34883721;28.70530598;57;93;41;87.80487805;55.7804878;43;;90.24390244;43.44186047;18.28622855;42;34;30;;35.53333333;20.66999973;31;8;3;;;;;
2;Śląskie;gliwicki;Knurów;gmina miejska;2405011;20218;240501-A235W;TECHNIKUM NR 2 IM. MIKOŁAJA KOPERNIKA W KNUROWIE W ZESPOLE SZKÓŁ ZAWODOWYCH NR 2 W KNUROWIE, Z SIEDZIBĄ PRZY UL. SZPITALNEJ 29, 44-194 KNURÓW;Knurów;ul. Szpitalna 29;technikum;dla młodzieży;Tak;18;21;85.71428571;21;;100;66;9.102589898;67;58;21;100;62.95238095;22;;90.47619048;72.5;25.81534075;78.5;75;21;95.23809524;71;21;;95.23809524;51.14285714;18.87877547;50;32;13;;55.92307692;26.6644723;67;13;;;;;;
2;Śląskie;gliwicki;Knurów;gmina miejska;2405011;19714;240501-A312E;I LICEUM OGÓLNOKSZTAŁCĄCE W KNUROWIE W ZESPOLE SZKÓŁ IM. IGNACEGO JANA PADEREWSKIEGO W KNUROWIE, Z SIEDZIBĄ PRZY UL. 1 GO MAJA 21, 44-190 KNURÓW;Knurów;ul. 1 Maja 21;liceum;dla młodzieży;Tak;96;98;97.95918367;98;;100;78.08163265;8.711561014;78;77;98;100;78.37755102;98;;98.97959184;87.03061224;16.03150857;94;98;98;100;84.63265306;98;;97.95918367;67.87755102;20.8861175;68;60;84;;68.67857143;21.96705364;72;82;32;;48.0625;21.95013881;46;46
2;Śląskie;gliwicki;Knurów;gmina miejska;2405011;19716;240501-A334Q;TECHNIKUM NR 1 W KNUROWIE W ZESPOLE SZKÓŁ IM. IGNACEGO JANA PADEREWSKIEGO W KNUROWIE, Z SIEDZIBĄ PRZY UL. 1 GO MAJA 21, 44-190 KNURÓW;Knurów;ul. 1 Maja 21;technikum;dla młodzieży;Tak;48;53;90.56603774;53;;96.22641509;60.58490566;17.65864368;60;85;53;94.33962264;64.75471698;53;;98.11320755;81.82692308;20.49457823;92;100;53;100;74.37735849;53;;92.45283019;59.50943396;23.00420195;62;50;48;;56.04255319;27.56652105;60;17;;;;;;
2;Śląskie;gliwicki;Knurów;gmina miejska;2405011;278126;240501-A81NY;NIEPUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE MARANATHA;Knurów;ul. Niepodległości 11;liceum;dla młodzieży;Nie;23;34;67.64705882;34;;94.11764706;58.55882353;16.95181957;60;68;34;100;78.05882353;34;;88.23529412;78.58823529;26.25790374;90;98;34;100;76.91176471;34;;67.64705882;43.76470588;27.76271179;41;10;28;;64.17857143;25.83747772;74;80;7;;39.16666667;26.04109999;47;66
2;Śląskie;gliwicki;Pyskowice;gmina miejska;2405021;20543;240502-A113E;LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII KONOPNICKIEJ W PYSKOWICACH W ZESPOLE SZKÓŁ IM. MARII KONOPNICKIEJ W PYSKOWICACH, Z SIEDZIBĄ PRZY UL. KARD. ST. WYSZYŃSKIEGO 37, 44-120 PYSKOWICE;Pyskowice;ul. kard. Stefana Wyszyńskiego 37;liceum;dla młodzieży;Tak;18;23;78.26086957;23;;100;63.56521739;13.96525529;63;40;23;91.30434783;61.7826087;21;;95.23809524;77.80952381;21.59060432;83;100;21;95.23809524;69.9047619;23;;82.60869565;47.82608696;21.89232975;40;56;13;;61.61538462;24.65621613;58;;9;;42.11111111;20.71201715;37;34
2;Śląskie;gliwicki;Pyskowice;gmina miejska;2405021;20546;240502-A134V;TECHNIKUM W PYSKOWICACH W ZESPOLE SZKÓŁ IM. MARII KONOPNICKIEJ W PYSKOWICACH, Z SIEDZIBĄ PRZY UL. KARD. ST. WYSZYŃSKIEGO 37, 44-120 PYSKOWICE;Pyskowice;ul. kard. Stefana Wyszyńskiego 37;technikum;dla młodzieży;Tak;13;15;86.66666667;15;;100;57.26666667;6.536733809;57;53;15;86.66666667;51.93333333;14;;92.85714286;76.42857143;19.84480603;81;95;14;100;86.42857143;15;;93.33333333;39.46666667;11.11075555;38;38;11;;56.72727273;27.23330484;65;83;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;80648;246701-31118;I LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. STANISŁAWA STASZICA;Jastrzębie-Zdrój;ul. Graniczna 2;liceum;dla młodzieży;Tak;85;87;97.70114943;87;;100;69.32183908;12.78783029;70;70;87;100;69.26436782;87;;100;86.65517241;19.21794395;97;100;87;100;80.02298851;87;;97.70114943;62;22.91212599;60;56;21;;68.80952381;23.02507752;77;85;31;;57.38709677;24.71081443;60;60
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;69810;246701-3311M;III LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA WYSPIAŃSKIEGO;Jastrzębie-Zdrój;ul. Wrocławska 6;liceum;dla młodzieży;Tak;36;49;73.46938776;53;;100;55.41509434;12.54942525;57;45;49;95.91836735;55.16326531;53;;91.83673469;60.94339623;26.5603017;62;35;51;100;63.31372549;53;;77.55102041;36.56603774;17.91542967;34;32;32;;46.59375;26.17353073;47.5;80;3;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;68310;246701-A214Z;II LICEUM OGÓLNOKSZTAŁCĄCE;Jastrzębie-Zdrój;ul. Poznańska 1a;liceum;dla młodzieży;Tak;64;65;98.46153846;66;;100;60.48484848;12.93485124;62;62;65;100;65.26153846;64;;100;81.734375;20.00721916;89;98;64;100;76.734375;65;;98.46153846;56.55384615;18.23439756;54;44;51;;60.70588235;23.09426049;63;30;18;;69.27777778;18.11630805;70;63
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;68054;246701-A232V;TECHNIKUM NR 1;Jastrzębie-Zdrój;ul. Poznańska 1a;technikum;dla młodzieży;Tak;64;68;94.11764706;68;;100;66.38235294;10.60109513;67;72;68;100;57.14705882;68;;95.58823529;68.13235294;27.32210074;75;92;68;97.05882353;69.80882353;68;;95.58823529;65.67647059;20.18913597;66;70;32;;60.25;21.23381737;62.5;62;3;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;87215;246701-A512C;V LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO;Jastrzębie-Zdrój;ul. Staszica 10;liceum;dla młodzieży;Tak;15;16;93.75;17;;100;71.17647059;11.52610997;73;78;16;100;67.4375;17;;93.75;77.52941176;24.34825189;93;95;17;100;74.41176471;17;;100;64;20.65970787;64;64;15;;51.73333333;28.20275794;55;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;81674;246701-A5313;TECHNIKUM NR 2;Jastrzębie-Zdrój;ul. Staszica 10;technikum;dla młodzieży;Tak;11;12;91.66666667;12;;91.66666667;60.41666667;12.36566708;64;65;12;100;49.91666667;12;;100;76.75;18.10674368;77.5;97;12;100;65.5;12;;91.66666667;36.33333333;13.97219461;33;32;4;;;;;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;108718;246701-A613W;IV LICEUM OGÓLNOKSZTAŁCĄCE;Jastrzębie-Zdrój;ul. Harcerska 12;liceum;dla młodzieży;Tak;91;96;94.79166667;96;;100;73.02083333;11.28972539;74;77;96;100;65.23157895;94;;97.87234043;81.94680851;20.2228894;90;100;94;100;77.24468085;96;;94.79166667;62.29166667;24.73017584;62;54;77;;64.27272727;23.49834831;68;30;29;;59.55172414;26.46088357;69;69
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;108716;246701-A631S;TECHNIKUM NR 4;Jastrzębie-Zdrój;ul. Harcerska 12;technikum;dla młodzieży;Tak;125;131;95.41984733;132;;98.47328244;60.40151515;16.02500879;62;72;131;98.47328244;59.55725191;132;;98.47328244;82.93181818;20.13710324;92;98;131;100;80.87022901;132;;97.70992366;67.84848485;21.69292751;69;58;101;;68.56435644;21.64630892;72;85;4;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;91369;246701-B4140;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK"" W JASTRZĘBIU-ZDROJU";Jastrzębie-Zdrój;ul. Aleja Józefa Piłsudskiego 25;liceum;dla dorosłych;Nie;5;25;20;28;;68;33.5;19.97051398;39;5;27;76;42.22222222;28;;60;42.75;28.52520815;34;17;26;72;42.15384615;28;;28;19.14285714;10.54823711;15;10;13;;44.15384615;31.72925404;28;28;5;;5.8;11.6;0;0
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;48145;246701-C111Z;VI LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO;Jastrzębie-Zdrój;ul. Piastów 15;liceum;dla młodzieży;Tak;15;17;88.23529412;17;;94.11764706;51.23529412;15.58856825;53;57;17;100;69.64705882;17;;94.11764706;67.29411765;24.9417314;73;73;17;94.11764706;57.47058824;17;;88.23529412;52.94117647;22.23000248;50;58;12;;48.08333333;20.75033467;45;40;1;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;91359;246701-C530I;TECHNIKUM TEB EDUKACJA W JASTRZĘBIU-ZDROJU;Jastrzębie-Zdrój;ul. Zdrojowa 5;technikum;dla młodzieży;Nie;9;20;45;20;;95;48.55;13.75672563;49;43;20;100;57.2;19;;73.68421053;61.57894737;32.65661179;72;18;19;73.68421053;58.05263158;20;;50;31.6;18.28223181;24;22;10;;45.9;25.57518328;42.5;17;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;276152;246701-P77N8;BRANŻOWA SZKOŁA II STOPNIA NR 1;Jastrzębie-Zdrój;ul. 11 Listopada 45;branzowa;nie dotyczy;Tak;3;16;18.75;16;;81.25;45.625;18.50295584;45;45;16;87.5;39.5;16;;62.5;40.375;22.97791059;42;42;16;100;44.5625;16;;25;20.66666667;8.055363982;20;12;2;;;;;;2;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;269932;246701-P81N3;"NIEPUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO ""JASTRZĘBSKI WĘGIEL""";Jastrzębie-Zdrój;ul. Janusza Kusocińskiego 47;liceum;dla młodzieży;Nie;10;10;100;10;;100;66.3;7.668767828;68.5;60;10;100;74.7;10;;100;83.4;14.95459796;88;88;10;100;82.1;10;;100;82.2;12.69488086;81;78;10;;69.4;15.98249042;76;;;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;276154;246701-P87NX;BRANŻOWA SZKOŁA II STOPNIA NR 2;Jastrzębie-Zdrój;ul. Poznańska 1a;branzowa;nie dotyczy;Tak;1;3;;5;;33.33333333;28;14.46374779;32;;4;;;5;;66.66666667;45.2;26.23280389;45;;5;66.66666667;52;5;;33.33333333;21.6;6.740919819;20;;3;;;;;;1;;;;;
2;Śląskie;Jastrzębie-Zdrój;Jastrzębie-Zdrój;gmina miejska;2467011;278759;246701-PE7N3;NIEPUBLICZNA SZKOŁA BRANŻOWA II STOPNIA;Jastrzębie-Zdrój;ul. Energetyków 8;branzowa;nie dotyczy;Nie;4;4;;4;;;;;;;4;;;4;;;;;;;4;;;4;;;;;;;2;;;;;;;;;;;
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;91408;246801-01K04;OKRĘGOWA KOMISJA EGZAMINACYJNA W JAWORZNIE;Jaworzno;ul. Adama Mickiewicza 4;liceum;;;24;39;61.53846154;43;;94.87179487;50.72093023;15.74406582;52;45;39;97.43589744;60;42;;83.78378378;65.43902439;29.60145743;75;85;38;91.89189189;67.64864865;44;;66.66666667;37.34883721;21.53081482;32;22;23;;57.86363636;24.84002535;52;35;6;;1.5;1.5;1.5;0
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;91408;246801-01K04;OKRĘGOWA KOMISJA EGZAMINACYJNA W JAWORZNIE;Jaworzno;ul. Adama Mickiewicza 4;technikum;;;1;3;;3;;;;;;;3;;;1;;;;;;;1;;;4;;;;;;;1;;;;;;1;;;;;
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;74792;246801-3311Z;III LICEUM OGÓLNOKSZTAŁCĄCE IM. ORŁA BIAŁEGO W JAWORZNIE;Jaworzno;ul. Towarowa 61;liceum;dla młodzieży;Tak;54;54;100;54;;100;59.96296296;10.95607892;60;55;54;100;86.7962963;54;;100;93.16666667;10.87768698;97;98;54;100;89.74074074;54;;100;74.18518519;17.22731904;76;66;25;;79.16;15.59661502;85;88;17;;67.23529412;19.68734862;69;60
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;111601;246801-A132J;TECHNIKUM NR 1 W JAWORZNIE;Jaworzno;ul. Północna 9a;technikum;dla młodzieży;Tak;9;27;33.33333333;29;;92.59259259;41.65517241;13.41968668;43;50;28;100;64.39285714;29;;77.77777778;50.79310345;24.13522152;52;12;29;92.59259259;59.27586207;29;;33.33333333;24.62068966;12.2963796;22;16;;;;;;;1;;;;;
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;111569;246801-A2328;TECHNIKUM NR 2 W JAWORZNIE;Jaworzno;ul. Inwalidów Wojennych 16;technikum;dla młodzieży;Tak;34;66;51.51515152;73;;92.42424242;50.57534247;17.05905762;50;47;68;92.42424242;48.61764706;72;;73.84615385;47.11111111;28.79986283;39;18;67;98.46153846;56.2238806;73;;59.09090909;29.61643836;17.85376683;26;12;30;;39.03333333;26.27227098;40;5;8;;9.75;11.33302696;3;0
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;111715;246801-A432M;TECHNIKUM NR 4 W JAWORZNIE;Jaworzno;ul. Armii Krajowej 5;technikum;dla młodzieży;Tak;39;58;67.24137931;60;;96.55172414;60.65;16.02063773;63;63;59;96.55172414;69.18644068;59;;80.70175439;59.79661017;28.5810057;67;15;58;92.98245614;65.55172414;60;;72.4137931;40.6;23.31036965;35;32;29;;43.72413793;25.11064694;43;13;3;;;;;
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;89347;246801-B210J;I LICEUM OGÓLNOKSZTAŁCĄCE IM. TADEUSZA KOŚCIUSZKI W JAWORZNIE;Jaworzno;ul. Licealna 3;liceum;dla młodzieży;Tak;86;87;98.85057471;87;;98.85057471;66.72413793;14.01205528;67;60;87;100;87.87356322;86;;100;86.17647059;11.91062449;88;88;86;100;91.12790698;87;;98.85057471;77.37931034;18.31100503;80;100;73;;64.8630137;21.13901481;65;80;25;;41.96;27.19188114;43;37
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;89261;246801-B3108;II LICEUM OGÓLNOKSZTAŁCĄCE IM. CZESŁAWA MIŁOSZA W JAWORZNIE;Jaworzno;ul. Marii Curie-Skłodowskiej 6;liceum;dla młodzieży;Tak;53;53;100;53;;100;79.90566038;9.949427121;80;80;53;100;85.83018868;53;;100;88.28301887;13.36198121;93;98;53;100;86.66037736;53;;100;77.32075472;19.32031249;82;98;42;;69.0952381;21.83467047;75;88;12;;70.58333333;19.25036075;77;40
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;86486;246801-C111C;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK"" W JAWORZNIE";Jaworzno;ul. Henryka Sienkiewicza 3;liceum;dla dorosłych;Nie;3;10;30;13;;70;32.69230769;22.39637545;35;8;12;100;50;13;;60;46.76923077;32.16341411;38;15;11;100;68.18181818;13;;30;16.15384615;6.099762339;18;18;6;;48.83333333;23.51890493;48.5;;3;;;;;
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;42879;246801-P2303;TECHNIKUM ENERGETYCZNE;Jaworzno;ul. Promienna 65;technikum;dla młodzieży;Tak;46;49;93.87755102;49;;100;56.46938776;11.45016182;53;50;49;100;76.93877551;49;;97.95918367;81.57142857;18.75622346;88;88;49;97.95918367;78.14285714;49;;93.87755102;62.89795918;21.15081404;58;52;39;;62.1025641;22.90201522;70;82;2;;;;;
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;111658;246801-P231Y;TECHNIKUM NR 5 W JAWORZNIE;Jaworzno;ul. Promienna 65;technikum;dla młodzieży;Tak;33;45;73.33333333;46;;97.77777778;56.06521739;13.85860614;57;52;45;95.55555556;60.64444444;46;;97.77777778;83.63043478;19.58854889;92;98;46;97.77777778;79.63043478;46;;73.33333333;44.13043478;22.78215234;46;60;43;;57.11627907;24.74916893;57;43;3;;;;;
2;Śląskie;Jaworzno;Jaworzno;gmina miejska;2468011;111697;246801-P232T;TECHNIKUM NR 6 IM. KRÓLA JANA III SOBIESKIEGO W JAWORZNIE;Jaworzno;ul. Promienna 65;technikum;dla młodzieży;Tak;41;48;85.41666667;49;;100;69.65306122;14.30505979;70;68;48;100;60.3125;47;;100;70.42553191;21.07306911;75;75;47;97.87234043;67.68085106;48;;87.5;48.45833333;17.48446731;48;46;40;;46.525;26.21067292;46;13;6;;29.5;31.15418645;20;0
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;12931;246901-7011T;SPOŁECZNE LICEUM OGÓLNOKSZTAŁCĄCE IM.W.KORFANTEGO STOWARZYSZENIA RODZICÓW I NAUCZYCIELI;Katowice;ul. Francuska 80;liceum;dla młodzieży;Nie;8;9;88.88888889;9;;88.88888889;66;18.86207247;72;75;9;100;67.33333333;9;;100;85.88888889;14.44102524;90;95;9;100;92.66666667;9;;88.88888889;53.11111111;18.16250377;54;46;8;;62.25;26.17131063;64;;2;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;16160;246901-72117;XIX LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Katowice;ul. 3 Maja 42;liceum;dla dorosłych;Tak;19;24;79.16666667;24;;100;65.79166667;14.87161493;66.5;72;24;100;68.5;24;;95.83333333;80.95833333;22.30560312;92;98;24;100;89.16666667;24;;79.16666667;42.33333333;24.66891882;34;34;20;;67.8;21.12960009;71.5;58;8;;59.625;23.14593647;63;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;30409;246901-8413Y;PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE IM. MELCHIORA WAŃKOWICZA Z ODDZIAŁAMI MIĘDZYNARODOWYMI;Katowice;ul. Wincentego Witosa 18;liceum;dla młodzieży;Nie;19;19;100;19;;100;76.42105263;11.77560274;72;72;19;100;81.52631579;19;;100;89.78947368;12.28854386;95;95;19;100;88.31578947;19;;100;60.94736842;22.97246334;58;40;15;;79.33333333;14.12169332;82;78;3;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;92744;246901-8711B;PAŃSTWOWE LICEUM SZTUK PLASTYCZNYCH IM. JÓZEFA PANKIEWICZA W KATOWICACH;Katowice;ul. Ułańska 7a;liceum;nie dotyczy;Tak;30;32;93.75;32;;96.875;76.28125;16.40166603;78;73;32;96.875;69.4375;32;;100;90.625;11.93668191;95;100;32;100;84.375;32;;93.75;59.625;22.05922426;59;40;22;;81.81818182;10.81932767;83;80;7;;69.14285714;11.49445297;69;66
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;12925;246901-88110;KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. BŁ. KS. EMILA SZRAMKA;Katowice;ul. Stanisława Kobylińskiego 4;liceum;dla młodzieży;Nie;12;12;100;12;;100;63.33333333;13.87043218;56.5;55;12;100;78.08333333;11;;100;96.72727273;2.415514592;97;97;11;100;98.54545455;12;;100;80.83333333;22.70768348;90;100;8;;88.875;9.45300878;92;85;;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;92352;246901-9413L;I SPOŁECZNE LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA KONARSKIEGO SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO W KATOWICACH;Katowice;ul. Mikołowska 26;liceum;dla młodzieży;Nie;15;15;100;15;;100;72.93333333;11.86853918;72;83;15;100;74;15;;100;96.13333333;4.455209186;98;100;15;100;97.6;15;;100;78.8;20.70491085;82;100;9;;82.77777778;12.01644963;85;93;5;;61.6;16.20617166;66;77
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;13030;246901-A232L;TECHNIKUM NR 7;Katowice;ul. Gliwicka 228;technikum;dla młodzieży;Tak;4;21;19.04761905;22;;57.14285714;35.40909091;15.82477658;30;20;21;100;56.95238095;22;;76.19047619;56.22727273;30.76440065;57.5;85;21;90.47619048;49.76190476;22;;23.80952381;26.63636364;14.3132026;21;14;13;;39.83333333;21.08646222;36.5;17;;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;30354;246901-A332A;TECHNIKUM NR 16;Katowice;ul. Walerego Goetla 2;technikum;dla młodzieży;Tak;12;29;41.37931034;29;;89.65517241;54;18.39790093;58;58;29;96.55172414;55.86206897;29;;75.86206897;57.65517241;30.13793103;55;12;29;79.31034483;51.44827586;29;;48.27586207;29.31034483;16.02821531;26;26;16;;33.33333333;30.06141861;18;15;2;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;16223;246901-A532O;TECHNIKUM NR 3;Katowice;ul. Roździeńska 25;technikum;dla młodzieży;Tak;1;6;16.66666667;6;;100;45;5.859465277;44;;6;100;39.16666667;6;;83.33333333;55.66666667;25.67532322;57.5;;6;83.33333333;51;6;;16.66666667;15.66666667;4.818944098;14;14;2;;;;;;;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;16191;246901-A7322;TECHNIKUM NR 1;Katowice;ul. Techników 11;technikum;dla młodzieży;Tak;26;31;83.87096774;31;;100;60.4516129;14.11665388;60;37;31;100;67.80645161;28;;92.85714286;65.14285714;26.8856232;70;98;28;96.42857143;61.7037037;31;;87.09677419;53.67741935;23.27450093;54;26;12;;57.91666667;20.12650961;51;50;1;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;55775;246901-A932G;TECHNIKUM NR 17;Katowice;ul. Sokolska 26;technikum;dla młodzieży;Tak;166;166;100;167;;100;61.31736527;14.74822219;60;53;166;100;67.07228916;166;;100;87.79518072;16.16947819;93;100;165;100;87.09090909;167;;100;79.56886228;16.52016697;82;96;124;;70.07258065;22.94037622;77.5;93;3;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;29508;246901-B231D;TECHNIKUM NR 15 IM. TOMASZA KLENCZARA;Katowice;ul. Tadeusza Boya Żeleńskiego 96;technikum;dla młodzieży;Tak;8;10;80;10;;100;54.8;16.20370328;50;43;10;100;82.9;10;;90;64.3;27.14424433;73.5;82;10;100;77.6;10;;80;40;16.87601849;46;;6;;57;19.83263304;58.5;;1;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;24671;246901-B332X;TECHNIKUM NR 8 IM. OBROŃCÓW POCZTY POLSKIEJ W GDANSKU;Katowice;ul. Adama Mickiewicza 16;technikum;dla młodzieży;Tak;24;28;85.71428571;28;;100;63;13.07123341;63;50;28;92.85714286;50.71428571;28;;92.85714286;67.5;23.77799102;72;82;28;100;69.39285714;28;;89.28571429;56.85714286;24.22766171;60;44;26;;52.15384615;24.03633837;53;37;;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;28520;246901-B4120;XVI LICEUM OGÓLNOKSZTAŁCĄCE IM. DZIEWIĘCIU GÓRNIKÓW Z WUJKA W KATOWICACH;Katowice;ul. Mikołowska 131;liceum;dla młodzieży;Tak;12;12;100;12;;100;65.83333333;13.29055638;69.5;75;12;100;70.16666667;12;;100;87.25;12.11146151;92.5;97;12;100;67.16666667;12;;100;62.5;20.49593456;61;28;11;;62;19.40946348;63;37;;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;28555;246901-B431R;TECHNIKUM NR 4 IM. POWSTAŃCÓW ŚLĄSKICH W KATOWICACH;Katowice;ul. Mikołowska 131;technikum;dla młodzieży;Tak;72;75;96;75;;98.66666667;54.26666667;14.65181066;53;47;75;100;67.73333333;73;;100;85.65753425;15.26677759;90;100;73;100;79.94520548;75;;96;65.06666667;21.29246085;66;50;29;;78.79310345;17.76548244;85;90;1;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;28720;246901-B531G;TECHNIKUM NR 12;Katowice;ul. Harcerzy Września 1939 2;technikum;dla młodzieży;Tak;25;27;92.59259259;27;;100;52.7037037;10.44496978;55;57;27;100;65.11111111;27;;100;84.2;15.70477634;92;92;27;100;90.40740741;27;;92.59259259;47.11111111;22.77317027;46;36;19;;72.31578947;19.65505863;73;68;7;;32.28571429;21.39235034;43;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;29510;246901-B6320;TECHNIKUM NR 13;Katowice;al. Bolesława Krzywoustego 13;technikum;dla młodzieży;Tak;28;36;77.77777778;36;;94.44444444;55.27777778;14.2372967;54;50;36;100;72.30555556;36;;94.44444444;74.44444444;23.09695079;78;95;36;100;71;36;;77.77777778;44.22222222;21.23821387;42;16;23;;62.13043478;22.53558413;67;28;3;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;115674;246901-B733K;TECHNIKUM NR 20 Z ODDZIAŁAMI SPECJALNYMI DLA NIESŁYSZĄCYCH I SŁABO SŁYSZĄCYCH;Katowice;ul. Stanisława Staszica 2;technikum;dla młodzieży;Tak;3;4;;4;;;;;;;4;;;4;;;;;;;4;;;4;;;;;;;1;;;;;;1;;;;;
2;Śląskie;Katowice;Katowice;gmina miejska;2469011;30152;246901-B832E;TECHNIKUM NR 14;Katowice;ul. Szopienicka 66;technikum;dla młodzieży;Tak;6;7;85.71428571;7;;100;49.14285714;18.02719035;42;33;7;100;54.14285714;7;;85.71428571;69.71428571;29.90802227;87;;7;85.71428571;52.57142857;7;;85.71428571;48.28571429;23.89090853;40;40;3;;;;;;;;;;;
