RSPO;nazwa_szkoly;pelna_nazwa_szkoly;publicznosc_status;wojewodztwo;powiat;gmina;typ_gminy;miejscowosc;rodzaj_miejscowości;ulica_nr;numer_budynku;kod_pocztowy;23.0_O_otrzymali_swiadectwo_dojrzałosci;23.0_O_liczba_zdających;23.0_O_zdawalnosc;23.0_polski_liczba_zdajacych;23.0_polski_liczba_laureatow;23.0_polski_zdawalnosc;23.0_polski_mean;23.0_polski_median;23.0_avg_threshold;23.0_median_threshold;24.0_O_otrzymali_swiadectwo_dojrzałosci;24.0_O_liczba_zdających;24.0_O_zdawalnosc;24.0_polski_liczba_zdajacych;24.0_polski_liczba_laureatow;24.0_polski_zdawalnosc;24.0_polski_mean;24.0_polski_median;24.0_avg_threshold;24.0_median_threshold;25.0_O_otrzymali_swiadectwo_dojrzałosci;25.0_O_liczba_zdających;25.0_O_zdawalnosc;25.0_polski_liczba_zdajacych;25.0_polski_liczba_laureatow;25.0_polski_zdawalnosc;25.0_polski_mean;25.0_polski_median;25.0_avg_threshold;25.0_median_threshold;czy_publiczna;kategoria_uczniow;data_zalozenia;data_rozpoczecia_dzialalnosci;typ_podmiotu_nadrzednego;liczba_uczniow;tereny_sportowe;jezyki_nauczane;czy_zatrudnia_logopede;czy_zatrudnia_psychologa;czy_zatrudnia_pedagoga;oddzialy_podstawowe_wg_specyfiki;oddzialy_dodatkowe
88359;xvlop0rofwiktoradegi;XV LICEUM OGÓLNOKSZTAŁCĄCE IM. P0ROF. WIKTORA DEGI;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Stare Miasto;gmina miejska;poznan stare miasto;delegatura;os boleslawa chrobrego 107;"=""107""";"=""60-681""";127.0;127.0;100.0;127.0;;100.0;70.88188976;72.0;145.13125;145.875;87.0;87.0;100.0;87.0;;100.0;66.1744186;67.0;127.6;130.875;94.0;95.0;98.94736842;95.0;;98.94736842;63.48421053;65.0;154.45000000000002;153.0;Tak;Dzieci lub młodzież;1991.04.10;1991.09.01;;594.0;boiska do siatkówki, boiska do koszykówki, bieżnie proste, skocznie, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
88677;xxxilo;XXXI LICEUM OGÓLNOKSZTAŁCĄCE;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Grunwald;gmina miejska;poznan grunwald;delegatura;ul sniadeckich 54 58;"=""54/58""";"=""60-774""";35.0;43.0;81.39534884;43.0;;97.6744186;54.53488372;53.0;115.53333333333335;115.3;50.0;52.0;96.15384615;52.0;;100.0;54.73076923;52.5;67.8;63.4;47.0;51.0;92.15686275;51.0;;100.0;60.70588235;60.0;100.91666666666667;100.6;Tak;Dzieci lub młodzież;1999.09.01;1999.09.01;Zespół szkół i placówek oświatowych;261.0;;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny, profil mundurowy;
88974;viilomariikonopnickiejwlublinie;VII LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII KONOPNICKIEJ W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul farbiarska 8;"=""8""";"=""20-109""";36.0;54.0;66.66666667;56.0;;94.44444444;51.23214286;54.0;105.275;102.75;32.0;40.0;80.0;42.0;;95.0;54.61904762;57.5;86.85;86.85;57.0;60.0;95.0;60.0;;100.0;59.73333333;60.0;88.63333333333333;87.25;Tak;Dzieci lub młodzież;1955.07.01;1955.09.01;;412.0;inne urządzenia sportowe;angielski, hiszpański, niemiecki;Nie;Tak;Nie;ogólnodostępny;
88975;xxviilozeslancowsybiruwlublinie;XXVII LICEUM OGÓLNOKSZTAŁCĄCE IM. ZESŁAŃCÓW SYBIRU W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul biedronki 13;"=""13""";"=""20-543""";53.0;62.0;85.48387097;62.0;;100.0;60.56451613;62.0;72.22500000000001;71.275;42.0;54.0;77.77777778;54.0;;98.14814815;56.62962963;55.0;60.69166666666666;55.349999999999994;53.0;73.0;72.60273973;73.0;;91.78082192;47.36111111;49.0;56.958333333333336;61.725;Tak;Dzieci lub młodzież;2008.05.01;2008.05.01;;527.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki nożnej, bieżnie proste;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, przygotowania wojskowego;
89596;katolickieloswstanislawakostkiwkielcach;KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. ŚW. STANISŁAWA KOSTKI W KIELCACH;publiczna;ŚWIĘTOKRZYSKIE;Kielce;Kielce;gmina miejska;kielce;miasto;ul swietego stanislawa kostki 17;"=""17""";"=""25-341""";81.0;81.0;100.0;81.0;;100.0;62.7654321;65.0;;;67.0;67.0;100.0;67.0;;100.0;66.51515152;67.0;116.98333333333333;114.0;87.0;87.0;100.0;87.0;1.0;100.0;69.93103448;73.0;139.18333333333334;136.35;Tak;Dzieci lub młodzież;2004.10.18;2005.09.01;Zespół szkół i placówek oświatowych;359.0;;angielski, francuski, niemiecki;Tak;Tak;Tak;ogólnodostępny;
89666;vilogabrielanarutowiczawolsztynie;VI LICEUM OGÓLNOKSZTAŁCĄCE IM. GABRIELA NARUTOWICZA W OLSZTYNIE;publiczna;WARMIŃSKO-MAZURSKIE;Olsztyn;Olsztyn;gmina miejska;olsztyn;miasto;ul wincentego pstrowskiego 5;"=""5""";"=""10-049""";72.0;75.0;96.0;76.0;;98.66666667;54.67105263;55.0;130.35999999999999;131.2;54.0;56.0;96.42857143;56.0;;98.21428571;53.0;55.0;60.45000000000001;53.5;50.0;61.0;81.96721311;61.0;;96.72131148;55.50819672;57.0;;;Tak;Dzieci lub młodzież;1990.08.03;1990.09.01;Zespół szkół i placówek oświatowych;421.0;;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
90185;xviilo;XVII LICEUM OGÓLNOKSZTAŁCĄCE;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Nowe Miasto;gmina miejska;poznan nowe miasto;delegatura;os czecha 59;"=""59""";"=""61-288""";186.0;186.0;100.0;186.0;;100.0;71.55135135;72.0;32.0;32.0;152.0;153.0;99.34640523;153.0;;100.0;70.41830065;73.0;48.675;48.675;165.0;166.0;99.39759036;166.0;;100.0;65.10240964;66.0;33.0;33.0;Tak;Dzieci lub młodzież;1992.01.21;1992.09.01;Zespół szkół i placówek oświatowych;740.0;;angielski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
91128;xxxiiilo;XXXIII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI SPORTOWYMI;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Grunwald;gmina miejska;poznan grunwald;delegatura;ul stanislawa wyspianskiego 27;"=""27""";"=""60-751""";41.0;43.0;95.34883721;43.0;;100.0;56.18604651;55.0;134.97500000000002;134.97500000000002;;;;;;;;;;;;;;;;;;;;;Tak;Dzieci lub młodzież;2008.09.01;2008.09.01;Zespół szkół i placówek oświatowych;0.0;;;Tak;Tak;Tak;;
91173;xviiilo;XVIII LICEUM OGÓLNOKSZTAŁCĄCE;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Grunwald;gmina miejska;poznan grunwald;delegatura;ul szamotulska 33;"=""33""";"=""60-365""";35.0;41.0;85.36585366;41.0;;95.12195122;47.29268293;47.0;32.0;32.0;21.0;22.0;95.45454545;22.0;;100.0;58.90909091;61.0;48.675;48.675;25.0;28.0;89.28571429;28.0;;96.42857143;64.07142857;67.0;33.0;33.0;Tak;Dzieci lub młodzież;1991.08.02;1991.09.01;Zespół szkół i placówek oświatowych;334.0;;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, sportowy, mistrzostwa sportowego;Oddział przygotowawczy
91549;xivlowlublinie;XIV LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul radzynska 5;"=""5""";"=""20-850""";87.0;102.0;85.29411765;105.0;;96.07843137;53.79807692;54.0;92.75;92.75;76.0;103.0;73.78640777;103.0;;95.14563107;54.08737864;53.0;;;78.0;98.0;79.59183673;98.0;;98.97959184;56.69387755;58.0;;;Tak;Dzieci lub młodzież;1990.09.01;1990.09.01;Zespół szkół i placówek oświatowych;547.0;;angielski, hiszpański, niemiecki, rosyjski;Tak;Tak;Tak;ogólnodostępny, przygotowania wojskowego;
92247;xxxiilo;XXXII LICEUM OGÓLNOKSZTAŁCĄCE;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Stare Miasto;gmina miejska;poznan stare miasto;delegatura;ul aleksandra fredry 13;"=""13""";"=""61-701""";51.0;52.0;98.07692308;52.0;;98.07692308;63.63461538;65.0;115.53333333333335;115.3;;;;;;;;;;;;;;;;;;;;;Tak;Dzieci lub młodzież;2000.09.01;2000.09.01;Zespół szkół i placówek oświatowych;0.0;;;Nie;Tak;Tak;;
105214;lvilorotmistrzawitoldapileckiego;LVI LICEUM OGÓLNOKSZTAŁCĄCE IM. ROTMISTRZA WITOLDA PILECKIEGO;publiczna;MAZOWIECKIE;Warszawa;Ursus;gmina miejska;ursus;dzielnica m.st. Warszawy;ul dzieci warszawy 42;"=""42""";"=""02-495""";70.0;75.0;93.33333333;76.0;;98.66666667;62.78947368;62.5;142.68333333333334;144.175;60.0;65.0;92.30769231;65.0;;98.46153846;67.640625;69.0;117.5;121.375;118.0;127.0;92.91338583;127.0;;99.21259843;63.32283465;65.0;134.54285714285714;136.35;Tak;Dzieci lub młodzież;1946.08.16;1946.09.02;;585.0;boiska do koszykówki;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
106559;lovgeneralajakubajasinskiego;LICEUM OGÓLNOKSZTAŁCĄCE NR V IM. GENERAŁA JAKUBA JASIŃSKIEGO;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Krzyki;gmina miejska;wroclaw krzyki;delegatura;ul jacka kuronia 14;"=""14""";"=""50-550""";176.0;176.0;100.0;176.0;;100.0;77.24431818;78.0;179.92857142857142;175.2;139.0;139.0;100.0;139.0;1.0;100.0;72.25899281;72.0;179.42857142857142;172.35;163.0;163.0;100.0;163.0;;100.0;79.80864198;80.0;167.92499999999998;173.52499999999998;Tak;Dzieci lub młodzież;1975.12.15;1975.12.15;;1038.0;bieżnie proste, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny, międzynarodowy;
106868;loiipiastowslaskich;LICEUM OGÓLNOKSZTAŁCĄCE NR II IM. PIASTÓW ŚLĄSKICH Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Śródmieście;gmina miejska;wroclaw srodmiescie;delegatura;ul parkowa 18 26;"=""18-26""";"=""51-616""";144.0;146.0;98.63013699;146.0;;99.31506849;61.91780822;62.0;150.53;131.85000000000002;115.0;117.0;98.29059829;117.0;;99.14529915;62.23931624;62.0;125.71666666666665;102.6;136.0;137.0;99.27007299;137.0;;100.0;70.91240876;72.0;173.6875;128.85;Tak;Dzieci lub młodzież;1975.12.15;1975.12.15;;720.0;bieżnie okólne, skocznie, rzutnie, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, mistrzostwa sportowego;
108754;xilomariidabrowskiejwkrakowie;XI LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII DĄBROWSKIEJ W KRAKOWIE;publiczna;MAŁOPOLSKIE;Kraków;Kraków-Nowa Huta;gmina miejska;krakow nowa huta;delegatura;os osiedle teatralne 33;"=""33""";"=""31-948""";159.0;159.0;100.0;159.0;;100.0;75.15189873;77.0;152.87857142857143;154.45;161.0;161.0;100.0;161.0;1.0;100.0;76.48447205;78.0;143.625;146.02499999999998;161.0;161.0;100.0;161.0;;100.0;76.18012422;78.0;160.20833333333334;160.6;Tak;Dzieci lub młodzież;1953.06.20;1953.09.01;;726.0;boiska do piłki nożnej, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny;
110260;cvlozbigniewaherberta;CV LICEUM OGÓLNOKSZTAŁCĄCE IM.ZBIGNIEWA HERBERTA;publiczna;MAZOWIECKIE;Warszawa;Białołęka;gmina miejska;bialoleka;dzielnica m.st. Warszawy;ul vincenta van gogha 1;"=""1""";"=""03-188""";222.0;222.0;100.0;222.0;;100.0;66.81531532;67.5;147.2475;146.775;141.0;141.0;100.0;141.0;;100.0;70.15602837;72.0;143.5;143.6;162.0;162.0;100.0;162.0;;100.0;75.85185185;78.0;146.55416666666667;146.7;Tak;Dzieci lub młodzież;1997.05.06;1997.09.01;;853.0;boiska do piłki ręcznej, boiska do piłki nożnej, bieżnie proste;angielski, francuski, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;Grupa nauczania języka mniejszości
110460;lointegracyjnewbialymstokuzespoluszkoltechnicznychiogolnoksztalcacychstanislawastaszicawbialymstoku;LICEUM OGÓLNOKSZTAŁCĄCE INTEGRACYJNE W BIAŁYMSTOKU ZESPOŁU SZKÓŁ TECHNICZNYCH I OGÓLNOKSZTAŁCĄCYCH Z ODDZIAŁAMI INTEGRACYJNYMI IM. STANISŁAWA STASZICA W BIAŁYMSTOKU;publiczna;PODLASKIE;Białystok;Białystok;gmina miejska;bialystok;miasto;ul sienkiewicza 57;"=""57""";"=""15-002""";4.0;6.0;66.66666667;6.0;;100.0;56.0;54.0;;;2.0;2.0;;2.0;;;;;33.0;33.0;9.0;13.0;69.23076923;13.0;;92.30769231;58.38461538;62.0;67.0125;63.975;Tak;Dzieci lub młodzież;2008.09.01;2008.09.01;Zespół szkół i placówek oświatowych;110.0;;angielski, niemiecki, rosyjski;Nie;Tak;Tak;integracyjny;
110509;vlowkrakowie;V LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W KRAKOWIE;publiczna;MAŁOPOLSKIE;Kraków;Kraków-Nowa Huta;gmina miejska;krakow nowa huta;delegatura;os osiedle szkolne 21;"=""21""";"=""31-977""";;;;;;;;;;;14.0;32.0;43.75;34.0;;90.625;46.71875;51.0;;;13.0;28.0;46.42857143;30.0;;92.85714286;49.43333333;51.5;111.95;113.3;Tak;Dorośli;1991.09.16;1991.09.16;Zespół szkół i placówek oświatowych;506.0;;angielski;Nie;Nie;Tak;ogólnodostępny;
115341;civlo;CIV LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;publiczna;MAZOWIECKIE;Warszawa;Praga-Południe;gmina miejska;praga poludnie;dzielnica m.st. Warszawy;ul minska 1 5;"=""1/5""";"=""03-806""";;;;;;;;;;;38.0;43.0;88.37209302;43.0;;93.02325581;58.0;62.0;97.60833333333333;89.44999999999999;55.0;79.0;69.62025316;83.0;;91.13924051;46.75903614;48.0;119.94166666666666;117.55000000000001;Tak;Dorośli;2004.05.27;2004.09.01;Placówka Kształcenia Ustawicznego ze szkołami;517.0;;angielski;Nie;Tak;Tak;ogólnodostępny;
121357;xloprzemyslaii;X LICEUM OGÓLNOKSZTAŁCĄCE IM. PRZEMYSŁA II;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Nowe Miasto;gmina miejska;poznan nowe miasto;delegatura;os rzeczypospolitej 111;"=""111""";"=""61-389""";114.0;116.0;98.27586207;116.0;;99.13793103;63.28448276;63.0;124.89500000000001;125.675;112.0;115.0;97.39130435;115.0;;100.0;66.10434783;65.0;109.60625;112.25;121.0;122.0;99.18032787;123.0;;100.0;67.91056911;68.0;134.525;133.9;Tak;Dzieci lub młodzież;1963.09.01;1963.09.01;Zespół szkół i placówek oświatowych;706.0;;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
122410;xxiiilo;XXIII LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Stare Miasto;gmina miejska;poznan stare miasto;delegatura;ul kazimierza wielkiego 17;"=""17""";"=""61-863""";;;;;;;;;;;;;;;;;;;;;2.0;3.0;;3.0;;;;;124.025;128.325;Tak;Dorośli;2013.06.18;2013.09.01;Zespół szkół i placówek oświatowych;110.0;;angielski;Nie;Tak;Tak;ogólnodostępny;
125841;cliilo;CLII LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul wincentego rzymowskiego 38;"=""38""";"=""02-697""";;;;;;;;;;;0.0;2.0;;3.0;;;;;156.17222222222222;157.0;0.0;6.0;0.0;6.0;;66.66666667;37.0;41.0;160.85;160.45;Tak;Dorośli;2014.09.01;2014.09.01;Zespół szkół i placówek oświatowych;71.0;;angielski;Nie;Tak;Tak;ogólnodostępny;
125907;xxxvilo;XXXVI LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Grunwald;gmina miejska;poznan grunwald;delegatura;ul sniadeckich 54 58;"=""54/58""";"=""60-774""";;;;;;;;;;;;;;;;;;;;;3.0;33.0;9.090909091;33.0;;48.48484848;29.72727273;28.0;100.91666666666667;100.6;Tak;Dorośli;2013.06.18;2013.09.01;Zespół szkół i placówek oświatowych;90.0;;angielski;Nie;Tak;Tak;ogólnodostępny;
126415;lo;LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Nowe Miasto;gmina miejska;poznan nowe miasto;delegatura;os tysiaclecia 43;"=""43""";"=""61-255""";130.0;137.0;94.89051095;137.0;;100.0;60.58088235;60.0;;;109.0;122.0;89.3442623;124.0;;100.0;60.37398374;62.0;123.42857142857143;120.0;105.0;115.0;91.30434783;115.0;;98.26086957;57.07894737;57.0;140.15;160.0;Tak;Dzieci lub młodzież;1984.04.27;1984.09.01;;569.0;boiska do siatkówki, boiska do piłki ręcznej;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, sportowy, mistrzostwa sportowego;
130870;lozakwbydgoszczy;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ŻAK"" W BYDGOSZCZY";niepubliczna;KUJAWSKO-POMORSKIE;Bydgoszcz;Bydgoszcz;gmina miejska;bydgoszcz;miasto;ul 11 listopada 4;"=""4""";"=""85-643""";;;;;;;;;;;0.0;4.0;;5.0;;25.0;24.8;18.0;49.85;49.85;1.0;11.0;9.090909091;11.0;;72.72727273;40.81818182;45.0;141.7375;103.475;Nie;Dorośli;2016.05.23;2017.02.15;;366.0;;angielski;Nie;Nie;Nie;ogólnodostępny;
133365;clviiiloksieznejizabeliczartoryskiej;CLVIII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. KSIĘŻNEJ IZABELI CZARTORYSKIEJ;publiczna;MAZOWIECKIE;Warszawa;Ursynów;gmina miejska;ursynow;dzielnica m.st. Warszawy;ul stefana szolc rogozinskiego 2;"=""2""";"=""02-777""";149.0;149.0;100.0;149.0;;100.0;68.22818792;68.0;153.25666666666666;154.10500000000002;101.0;104.0;97.11538462;104.0;;100.0;74.60576923;75.0;150.605;158.925;133.0;134.0;99.25373134;134.0;;100.0;66.87313433;68.0;167.92;164.375;Tak;Dzieci lub młodzież;2017.02.09;2017.09.01;;591.0;boiska do koszykówki, bieżnie proste, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
133453;clvlobohaterekpowstaniawarszawskiego;CLV LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. BOHATEREK POWSTANIA WARSZAWSKIEGO;publiczna;MAZOWIECKIE;Warszawa;Mokotów;gmina miejska;mokotow;dzielnica m.st. Warszawy;ul wojciecha zywnego 25;"=""25""";"=""02-701""";167.0;167.0;100.0;167.0;;100.0;78.11976048;78.0;175.3125;173.88;124.0;124.0;100.0;124.0;;100.0;79.03225806;82.0;180.084;181.72;121.0;121.0;100.0;121.0;;100.0;78.45454545;78.0;146.24;181.68;Tak;Dzieci lub młodzież;2017.03.16;2017.09.01;;773.0;boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki, irlandzki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
133649;publiczneloixgeneralawladyslawaandersawopolu;PUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE NR IX IM. GENERAŁA WŁADYSŁAWA ANDERSA W OPOLU;publiczna;OPOLSKIE;Opole;Opole;gmina miejska;opole;miasto;ul oleska 68;"=""68""";"=""45-222""";98.0;104.0;94.23076923;104.0;;99.03846154;60.60576923;64.0;88.84;63.0;81.0;87.0;93.10344828;87.0;;97.70114943;54.37209302;55.0;75.325;77.825;106.0;113.0;93.80530973;113.0;;98.2300885;56.48672566;55.0;85.39999999999999;62.0;Tak;Dzieci lub młodzież;2017.03.30;2017.09.01;;431.0;boiska do koszykówki;angielski, hiszpański, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny, sportowy, mistrzostwa sportowego;
133672;xxxviiloterapeutycznymi;XXXVII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI TERAPEUTYCZNYMI;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Grunwald;gmina miejska;poznan grunwald;delegatura;ul klaudyny potockiej 38;"=""38""";"=""60-211""";11.0;45.0;24.44444444;45.0;;57.77777778;31.42222222;33.0;;;12.0;33.0;36.36363636;34.0;;75.75757576;41.5;45.5;29.15;29.15;15.0;40.0;37.5;41.0;;82.5;42.53658537;43.0;27.95;27.95;Tak;Dzieci lub młodzież;2017.03.28;2017.09.01;;260.0;boiska do piłki ręcznej, bieżnie proste;angielski, niemiecki;Nie;Tak;Nie;ogólnodostępny, terapeutyczny;
133673;xxxviiidwujezycznelo;XXXVIII DWUJĘZYCZNE LICEUM OGÓLNOKSZTAŁCĄCE;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Jeżyce;gmina miejska;poznan jezyce;delegatura;ul michala drzymaly 4;"=""4""";"=""60-613""";153.0;153.0;100.0;153.0;1.0;100.0;72.09803922;73.0;192.6888888888889;193.2;138.0;138.0;100.0;138.0;;100.0;73.47101449;74.0;190.75;193.4;110.0;110.0;100.0;110.0;;100.0;77.73636364;82.0;176.05714285714288;172.05;Tak;Dzieci lub młodzież;2017.03.28;2017.09.01;;712.0;;hiszpański, niemiecki;Nie;Tak;Tak;dwujęzyczny w szkole podstawowej, liceum i technikum;
133758;xxixloccmjrhieronimadekutowskiegopszaporawlublinie;XXIX LICEUM OGÓLNOKSZTAŁCĄCE IM. CC MJR HIERONIMA DEKUTOWSKIEGO PS. „ZAPORA” W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul lipowa 25;"=""25""";"=""20-020""";102.0;104.0;98.07692308;104.0;;98.07692308;63.33980583;65.0;146.92000000000002;147.1;58.0;60.0;96.66666667;60.0;;100.0;66.28333333;66.0;125.55000000000001;122.5;109.0;114.0;95.61403509;114.0;;99.12280702;62.20175439;63.0;134.56875;134.425;Tak;Dzieci lub młodzież;2017.03.02;2017.09.01;;581.0;bieżnie proste, skocznie, rzutnie, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
133759;xxxloksiedzajanatwardowskiegowlublinie;XXX LICEUM OGÓLNOKSZTAŁCĄCE IM. KSIĘDZA JANA TWARDOWSKIEGO W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul wajdeloty 12;"=""12""";"=""20-604""";235.0;235.0;100.0;236.0;;100.0;67.74468085;68.0;161.77857142857144;161.7;198.0;198.0;100.0;198.0;;100.0;73.51010101;75.0;153.04999999999998;150.175;199.0;199.0;100.0;199.0;;100.0;73.12060302;73.0;159.64375;158.825;Tak;Dzieci lub młodzież;2017.03.02;2017.09.01;;839.0;boiska do siatkówki plażowej, bieżnie proste, inne urządzenia sportowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
133795;clixlokrolajanaiiisobieskiego;CLIX LICEUM OGÓLNOKSZTAŁCĄCE IM. KRÓLA JANA III SOBIESKIEGO;publiczna;MAZOWIECKIE;Warszawa;Włochy;gmina miejska;wlochy;dzielnica m.st. Warszawy;ul solipska 17 19;"=""17/19""";"=""02-482""";211.0;212.0;99.52830189;212.0;1.0;99.52830189;68.61611374;68.0;159.04375;162.4;158.0;158.0;100.0;158.0;;100.0;72.29746835;75.0;147.77;151.425;158.0;158.0;100.0;158.0;;100.0;74.3525641;75.0;160.501;160.32;Tak;Dzieci lub młodzież;2017.03.16;2017.09.01;;810.0;boiska do siatkówki, boiska do piłki nożnej, bieżnie proste;angielski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;Oddział przygotowawczy
196346;xviilowgdyni;XVII LICEUM OGÓLNOKSZTAŁCĄCE W GDYNI;publiczna;POMORSKIE;Gdynia;Gdynia;gmina miejska;gdynia;miasto;ul wiczlinska 50a;"=""50a""";"=""81-578""";88.0;88.0;100.0;88.0;;100.0;59.69318182;61.0;158.8125;160.22500000000002;57.0;57.0;100.0;57.0;;100.0;71.70175439;72.0;155.34;156.1;65.0;65.0;100.0;65.0;;100.0;66.67692308;65.0;158.75;160.1;Tak;Dzieci lub młodzież;2017.03.29;2017.09.01;Zespół szkół i placówek oświatowych;453.0;;angielski, francuski, niemiecki;Nie;Tak;Tak;ogólnodostępny;
262227;xvilowszczecinie;XVI LICEUM OGÓLNOKSZTAŁCĄCE W SZCZECINIE;publiczna;ZACHODNIOPOMORSKIE;Szczecin;Szczecin;gmina miejska;szczecin;miasto;ul xawerego dunikowskiego 1;"=""1""";"=""70-123""";109.0;113.0;96.46017699;113.0;;100.0;56.80357143;58.0;142.95833333333334;143.675;91.0;92.0;98.91304348;92.0;;100.0;62.38043478;63.0;128.3;128.375;132.0;133.0;99.2481203;133.0;;100.0;60.4962406;60.0;143.01999999999998;143.1;Tak;Dzieci lub młodzież;2017.03.28;2017.09.01;;577.0;boiska uniwersalne/wielozadaniowe;angielski, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny;
263069;liceumsluzbmundurowychwewroclawiu;LICEUM SŁUŻB MUNDUROWYCH WE WROCŁAWIU;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Stare Miasto;gmina miejska;wroclaw stare miasto;delegatura;ul kruszwicka 8a;"=""8a""";"=""53-652""";77.0;114.0;67.54385965;116.0;;92.10526316;48.40869565;48.0;;;106.0;141.0;75.17730496;145.0;;99.29078014;57.44137931;58.0;66.88636363636364;62.7;140.0;209.0;66.98564593;213.0;;92.34449761;48.57276995;50.0;59.396153846153844;52.0;Tak;Dzieci lub młodzież;2017.08.24;2017.09.01;;1094.0;;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny, przygotowania wojskowego, profil mundurowy;
