ID_OKE;wojewodztwo;powiat;gmina;typ_gminy;kod_teryt_gminy;RSPO;nazwa_szkoly;miejscowosc;ulica_nr;typ_placowki;rodzaj_placowki;czy_publiczna;O_otrzymali_swiadectwo_dojrzałosci;O_liczba_zdających;O_zdawalnosc;PPP_liczba_zdajacych;PPP_liczba_laureatow;PPP_zdawalnosc;PPP_mean;PPP_std;PPP_median;PPP_mode;PPU_liczba_zdajacych;PPU_zdawalnosc;PPU_mean;APP_liczba_zdajacych;APP_liczba_laureatow;APP_zdawalnosc;APP_mean;APP_std;APP_median;APP_mode;APU_liczba_zdajacych;APU_zdawalnosc;APU_mean;MP_liczba_zdajacych;MP_liczba_laureatow;MP_zdawalnosc;MP_mean;MP_std;MP_median;MP_mode;AR_liczba_zdajacych;AR_liczba_laureatow;AR_mean;AR_std;AR_median;AR_mode;PR_liczba_zdajacych;PR_liczba_laureatow;PR_mean;PR_std;PR_median;PR_mode
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;13830;TECHNIKUM LOGISTYCZNO-SPOŻYWCZE NR 13 W BYDGOSZCZY;Bydgoszcz;ul. Toruńska 174;technikum;dla młodzieży;Tak;50;63;79.36507937;65;;92.06349206;46.72307692;14.29094139;47;50;65;96.82539683;45.89230769;65;;95.23809524;63.83076923;22.06673043;67;35;64;96.82539683;65.90625;65;;80.95238095;42.44615385;18.57461524;41;41;33;;44.72727273;26.12008716;37;18;4;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;5503;II SPOŁECZNE LICEUM OGÓLNOKSZTAŁCĄCE;Bydgoszcz;ul. Wincentego Pola 19;liceum;dla młodzieży;Nie;6;8;75;8;;100;50.25;13.46059063;50;;8;100;61.625;8;;100;76.375;23.93709203;90.5;93;8;100;77;8;;75;41.5;27.6857364;32.5;15;6;;52.33333333;21.73067468;61.5;72;1;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;8834;"PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;liceum;dla dorosłych;Nie;1;5;20;5;;60;28.8;9.368030743;30;;5;100;47.4;5;;100;48.8;22.37319825;38;38;5;100;69.4;5;;20;22.6;7.00285656;24;;3;;;;;;1;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;8884;"PRYWATNE TECHNIKUM INFORMATYCZNE ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;technikum;dla młodzieży;Nie;4;5;80;5;;100;42.6;6.216108107;42;;5;100;55.8;5;;100;73.8;19.26032191;68;;5;100;73.8;5;;80;40.4;14.97464524;35;;4;;;;;;1;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;4569;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Bydgoszcz;ul. Fordońska 120;liceum;dla dorosłych;Nie;4;22;18.18181818;23;;50;28.69565217;20.17841029;22;10;22;95.45454545;38;22;;57.14285714;41.86363636;24.80706544;31;82;21;90.47619048;46.42857143;23;;22.72727273;25.43478261;14.62524942;22;24;8;;21.25;18.62625835;12.5;12;3;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;4100;SZKOŁA TECHNICZNA PRZY BZDZ W BYDGOSZCZY;Bydgoszcz;ul. Fordońska 120;technikum;dla młodzieży;Nie;45;63;71.42857143;64;;87.3015873;43.15625;13.90617978;45;47;64;98.41269841;63.953125;64;;92.06349206;66.640625;23.85003091;71;92;64;95.23809524;65.203125;64;;76.19047619;40.875;19.02835056;36;20;44;;42.56818182;24.63127883;40;15;6;;20.5;5.315072906;18.5;17
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;18608;TECHNIKUM TEB EDUKACJA W BYDGOSZCZY;Bydgoszcz;ul. Dworcowa 71;technikum;dla młodzieży;Nie;35;65;53.84615385;65;;80;45.09375;17.95891035;47;50;65;84.61538462;39.078125;65;;93.84615385;74.421875;23.8784714;83.5;97;65;92.30769231;74.0625;65;;58.46153846;36.40625;20.07853234;33;13;50;;52.2244898;28.22017321;50;15;7;;18.71428571;22.0629896;11;0
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;12059;XII LICEUM OGÓLNOKSZTAŁCĄCE W BYDGOSZCZY;Bydgoszcz;ul. Puszczykowa 11;liceum;dla młodzieży;Tak;17;20;85;20;;100;51.95;11.04751103;53;53;20;100;65.55;19;;94.73684211;70.57894737;28.7664201;90;90;19;100;69.05263158;20;;90;53.65;18.27094688;57;57;15;;57.33333333;22.08971606;63;80;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;124007;"ZAOCZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COSINUS PLUS"" W BYDGOSZCZY";Bydgoszcz;ul. Dworcowa 7;liceum;dla dorosłych;Nie;14;31;45.16129032;37;;67.74193548;33.08108108;17.7145205;32;12;33;96.77419355;46.12121212;34;;93.33333333;66.91176471;25.10843267;69;88;33;100;69.45454545;37;;48.38709677;27.97297297;14.59449449;24;26;20;;42.05263158;23.53155482;45;8;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;4931;LICEUM OGÓLNOKSZTAŁCĄCE EDUKACJI INNOWACYJNEJ W BYDGOSZCZY;Bydgoszcz;ul. Maksymiliana Piotrowskiego 12-14;liceum;dla młodzieży;Nie;26;27;96.2962963;28;;96.2962963;44.60714286;16.00522077;43;32;28;100;54.92857143;28;;100;75.21428571;22.1009973;83.5;85;27;100;76.77777778;28;;96.2962963;46.60714286;20.40192443;46;20;20;;59.4;25.66398254;56.5;53;4;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;12941;XXI LICEUM OGÓLNOKSZTAŁCĄCE IM. SYNÓW PUŁKÓW INTEGRACYJNE W BYDGOSZCZY;Bydgoszcz;ul. Adama Grzymały Siedleckiego 11;liceum;dla młodzieży;Tak;14;16;87.5;16;;93.75;47.8125;14.94246779;44;33;16;93.75;57.8125;16;;93.75;70.5;24.94243372;75;55;16;93.75;62.625;16;;87.5;50.0625;22.93051665;48;33;11;;53.63636364;24.93363091;57;;3;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;12494;I LICEUM OGÓLNOKSZTAŁCĄCE IM. CYPRIANA KAMILA NORWIDA Z ODDZIAŁAMI DWUJĘZYCZNYMI W BYDGOSZCZY;Bydgoszcz;ul. Plac Wolności 9;liceum;dla młodzieży;Tak;179;180;99.44444444;180;;100;72.43888889;10.81827871;73;72;180;100;65.61666667;176;;100;94.93181818;7.969822991;98;100;176;100;89.625;180;;99.44444444;80.81111111;16.44174527;83;98;160;;81.5875;15.56333331;87;90;51;;51.23529412;22.1338072;51;49
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;119312;TECHNIKUM KOLEJOWE IM. MIKOŁAJA KOPERNIKA W BYDGOSZCZY;Bydgoszcz;ul. Unii Lubelskiej 4C;technikum;dla młodzieży;Nie;29;39;74.35897436;39;;79.48717949;38;17.64318711;37;33;39;100;48.17948718;39;;100;68.1025641;21.93673289;73;95;39;97.43589744;59.97435897;39;;89.74358974;52.02564103;17.53017498;50;61;16;;51;20.24228248;55.5;58;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;8874;"PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;liceum;dla młodzieży;Nie;16;17;94.11764706;17;;94.11764706;55.11764706;15.68769601;60;65;17;100;58.29411765;17;;94.11764706;62.41176471;24.44696258;68;;17;94.11764706;74.05882353;17;;94.11764706;43.52941176;17.23238281;35;33;6;;46.5;24.574716;45.5;20;4;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;276009;BRANŻOWA SZKOŁA II STOPNIA NR 1 W BYDGOSZCZY;Bydgoszcz;ul. Toruńska 44;branzowa;nie dotyczy;Tak;4;20;20;23;;60;36.17391304;16.94659687;35;27;21;95;37.76190476;23;;75;48.47826087;25.80507123;42;23;21;80;42.47619048;23;;25;20;7.506518906;20;13;9;;32;27.61239657;12;8;4;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;276010;BRANŻOWA SZKOŁA II STOPNIA NR 2 W BYDGOSZCZY;Bydgoszcz;ul. Słoneczna 19;branzowa;nie dotyczy;Tak;7;20;35;20;;55;30.1;16.09005904;34;15;20;85;45.8;21;;60;50.85714286;28.39732669;38;25;20;90;49.3;21;;40;24.76190476;9.206130266;24;11;11;;41.09090909;29.18422533;37;37;6;;0;0;0;0
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;18605;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W BYDGOSZCZY";Bydgoszcz;ul. Sielska 34;liceum;dla dorosłych;Nie;1;10;10;10;;50;35.7;23.00456476;27.5;23;10;100;41.9;10;;80;52.6;25.64839176;54.5;;10;90;46;10;;10;26.9;20.51560382;21;15;5;;37.2;27.10276739;22;;1;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;5012;TECHNIKUM MENEDŻERSKIE W BYDGOSZCZY;Bydgoszcz;ul. Toruńska 55-57;technikum;dla młodzieży;Nie;29;34;85.29411765;34;;91.17647059;52.76470588;16.94464834;54;60;34;97.05882353;59.64705882;34;;100;79.88235294;17.3268997;81;98;34;100;76.70588235;34;;88.23529412;43.91176471;15.62119158;42;26;26;;57.73076923;20.05484344;56;48;4;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;4846;TECHNIKUM INFORMATYKI EDUKACJI INNOWACYJNEJ W BYDGOSZCZY;Bydgoszcz;ul. Maksymiliana Piotrowskiego 12-14;technikum;dla młodzieży;Nie;15;18;83.33333333;20;;100;49.45;19.30666983;47.5;40;19;100;41.78947368;20;;94.44444444;69.6;26.05647712;82;50;18;94.44444444;62.33333333;20;;83.33333333;41.25;21.13261697;35;11;17;;40.41176471;23.59725513;45;50;1;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;8629;"PRYWATNE TECHNIKUM LOGISTYCZNE ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;technikum;dla młodzieży;Nie;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;130870;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ŻAK"" W BYDGOSZCZY";Bydgoszcz;ul. 11 Listopada 4;liceum;dla dorosłych;Nie;0;4;;5;;25;24.8;22.48021352;18;;5;100;56.6;4;;;;;;;4;;;5;;0;15;5.54977477;15;;3;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;131044;MIĘDZYNARODOWE LICEUM SOKRATES W BYDGOSZCZY;Bydgoszcz;ul. Toruńska 55-57;liceum;dla młodzieży;Nie;23;27;85.18518519;27;;88.88888889;53.88888889;19.8407238;55;45;27;96.2962963;55.77777778;27;;96.2962963;84.96296296;17.9577312;93;95;27;100;84.07692308;27;;92.59259259;58.18518519;20.29237594;54;41;23;;68.5;24.8445165;75;72;5;;53;32.28002478;74;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;266625;AKADEMICKIE LICEUM OGÓLNOKSZTAŁCĄCE W BYDGOSZCZY;Bydgoszcz;ul. Fordońska 120;liceum;dla młodzieży;Nie;13;20;65;20;;90;54.45;13.82199334;57.5;58;20;100;72.85;19;;100;68.31578947;20.08417191;62;50;19;84.21052632;54.84210526;20;;65;35;18.77232005;32.5;41;14;;36.64285714;25.56115117;29;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;272402;"PRYWATNE TECHNIKUM PROGRAMISTYCZNE ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;technikum;dla młodzieży;Nie;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;
1;Kujawsko-Pomorskie;chełmiński;Chełmno;gmina miejska;0404011;5223;TECHNIKUM W CHEŁMNIE;Chełmno;ul. Szkolna 14;technikum;dla młodzieży;Tak;38;38;100;38;;100;55.36842105;12.3382611;55;53;38;100;55.89473684;38;;100;75.76315789;17.95525757;80;73;38;100;80.21052632;38;;100;74.07894737;18.09678887;70;96;29;;47.37931034;23.06424878;45;45;;;;;;
1;Kujawsko-Pomorskie;chełmiński;Chełmno;gmina miejska;0404011;5098;I LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA W CHEŁMNIE;Chełmno;ul. Dominikańska 35;liceum;dla młodzieży;Tak;64;65;98.46153846;66;;98.46153846;64.25757576;16.10882556;66;78;65;100;65.89230769;63;;100;82.03225806;19.96930527;90;97;62;100;77.03225806;66;;100;73.1969697;20.50367277;78;91;47;;62.95744681;27.33554887;72;17;10;;58.8;32.2794052;50;26
1;Kujawsko-Pomorskie;chełmiński;Chełmno;gmina miejska;0404011;13511;KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE KSIĘŻY PALLOTYNÓW COLLEGIUM CULMENSE W CHEŁMNIE;Chełmno;ul. Słowackiego 1;liceum;dla młodzieży;Nie;13;13;100;13;;100;64;12.87215241;67;53;13;100;65.84615385;13;;100;93.15384615;12.76923077;97;98;13;100;92.76923077;13;;100;90.30769231;10.82294298;96;98;11;;83.72727273;10.19884939;85;78;1;;;;;
1;Kujawsko-Pomorskie;chełmiński;Chełmno;gmina miejska;0404011;123309;SZKOŁA TECHNICZNA IM. KORPUSU KADETÓW NR 2 BYDGOSKIEGO ZAKŁADU DOSKONALENIA ZAWODOWEGO W CHEŁMNIE;Chełmno;Aleja 3 Maja 5;technikum;dla młodzieży;Nie;26;27;96.2962963;27;;100;63.22222222;11.34748572;62;62;27;100;59.7037037;27;;96.2962963;66.77777778;22.45049423;68;62;27;100;75.81481481;27;;100;55.37037037;18.66497641;57;33;17;;47.64705882;20.1200549;37;32;1;;;;;
1;Kujawsko-Pomorskie;chełmiński;Stolno;gmina wiejska;0404062;9946;TECHNIKUM W GRUBNIE;Grubno;56;technikum;dla młodzieży;Tak;46;52;88.46153846;52;;98.07692308;51.30769231;12.98895753;52.5;60;52;100;57.28846154;52;;98.07692308;68.55769231;25.54439082;77;38;52;100;67.50980392;52;;88.46153846;47.19230769;21.19600694;43;39;28;;58.28571429;24.9955098;55.5;80;3;;;;;
1;Kujawsko-Pomorskie;chełmiński;Unisław;gmina wiejska;0404072;9962;LICEUM OGÓLNOKSZTAŁCĄCE W UNISŁAWIU;Unisław;ul. Lipowa 31;liceum;dla młodzieży;Tak;9;11;81.81818182;11;;90.90909091;46.81818182;15.79308354;50;43;11;100;55.72727273;11;;90.90909091;64.18181818;23.42422282;60;47;11;100;72.36363636;11;;81.81818182;44.63636364;21.95148671;41;22;5;;53.8;23.75205254;50;;;;;;;
1;Kujawsko-Pomorskie;golubsko-dobrzyński;Golub-Dobrzyń;gmina miejska;0405011;106878;TECHNIKUM IM. BŁĘKITNEJ ARMII W GOLUBIU-DOBRZYNIU;Golub-Dobrzyń;ul. Kilińskiego 31;technikum;dla młodzieży;Tak;28;30;93.33333333;30;;100;49.93333333;15.61395387;48;33;30;100;70.83333333;29;;96.55172414;67.31034483;23.4522309;63;98;29;100;62.17241379;30;;96.66666667;62.26666667;19.8895841;62;39;7;;72.42857143;21.16504627;75;;;;;;;
1;Kujawsko-Pomorskie;golubsko-dobrzyński;Golub-Dobrzyń;gmina miejska;0405011;104506;LICEUM OGÓLNOKSZTAŁCĄCE IM. ANNY WAZÓWNY W GOLUBIU-DOBRZYNIU;Golub-Dobrzyń;ul. PTTK 28;liceum;dla młodzieży;Tak;78;82;95.12195122;82;;98.7804878;61.82926829;16.48118282;64;52;82;100;71.62195122;82;;100;74.17073171;21.76807064;80;95;82;100;72.35365854;82;;95.12195122;66.54878049;19.88451563;67;61;40;;59.3;22.75983304;57.5;33;19;;46;21.0087701;46;46
1;Kujawsko-Pomorskie;golubsko-dobrzyński;Golub-Dobrzyń;gmina miejska;0405011;273001;LICEUM SZTUK PLASTYCZNYCH;Golub-Dobrzyń;ul. Stefana Żeromskiego 11;liceum;nie dotyczy;Tak;7;9;77.77777778;9;;100;66.33333333;12.92714629;67;80;9;100;70.33333333;9;;88.88888889;75.11111111;26.94621987;90;95;9;100;70.88888889;9;;77.77777778;41;16.39783183;39;35;9;;51.77777778;26.82361223;60;78;4;;;;;
1;Kujawsko-Pomorskie;golubsko-dobrzyński;Kowalewo Pomorskie;miasto;0405044;104807;TECHNIKUM W KOWALEWIE POMORSKIM IM. LECHA WAŁĘSY;Kowalewo Pomorskie;ul. św. Mikołaja 6;technikum;dla młodzieży;Tak;10;17;58.82352941;18;;58.82352941;33.55555556;18.52092577;30;17;18;100;58.11111111;17;;88.23529412;52.64705882;25.97043834;48;20;18;100;64.66666667;18;;70.58823529;34;15.70208762;31.5;35;5;;41.8;22.07623156;52;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53548;TECHNIKUM NR 2;Grudziądz;ul. Czarnieckiego 9;technikum;dla młodzieży;Tak;29;36;80.55555556;37;;94.44444444;52.16216216;14.17365946;53;62;36;100;58.69444444;37;;91.66666667;53.2972973;23.96604001;53;42;36;97.22222222;57.66666667;37;;83.33333333;46.45945946;23.11498238;43;30;12;;41.66666667;24.52662952;29;12;12;;5.5;7.088723439;3;3
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53528;TECHNIKUM NR 5;Grudziądz;ul. Curie-Skłodowskiej 22;technikum;dla młodzieży;Tak;45;52;86.53846154;52;;92.30769231;50.71153846;15.71664544;52;42;52;100;77.32692308;46;;95.65217391;70.36956522;23.70778509;76;98;46;93.47826087;70.52173913;52;;90.38461538;51.32692308;17.16405138;54;28;33;;47.33333333;27.87055214;47;57;6;;28.83333333;28.91030189;17.5;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;86954;LICEUM OGÓLNOKSZTAŁCĄCE;Grudziądz;ul. Legionów 2;liceum;dla dorosłych;Tak;8;24;33.33333333;25;;62.5;30.48;15.23711259;33;12;25;79.16666667;31.79166667;25;;66.66666667;53.68;31.10590941;37;33;24;100;61.66666667;25;;41.66666667;28.04;17.25451825;20;17;16;;35.375;22.25667035;40;12;6;;2.833333333;6.335525936;0;0
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53544;TECHNIKUM NR 4;Grudziądz;ul. gen. Józefa Hallera 31;technikum;dla młodzieży;Tak;13;16;81.25;18;;93.75;45.66666667;19.47648154;51;67;16;100;42;17;;87.5;56.17647059;31.02794811;55;20;17;81.25;49.23529412;17;;87.5;49.11764706;20.56233665;46;30;8;;46.25;29.07210863;47.5;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53542;TECHNIKUM NR 3;Grudziądz;ul. Alfonsa Hoffmanna 1-7;technikum;dla młodzieży;Tak;110;118;93.22033898;119;;96.61016949;52.76470588;14.73959162;53;48;118;100;66.1440678;117;;99.13043478;82.52991453;16.90778036;90;95;116;99.13043478;72.27586207;119;;95.76271186;64.30252101;21.31932276;67;70;97;;57.95876289;25.77576482;58;78;4;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53552;TECHNIKUM NR 1 IM. MIKOŁAJA KOPERNIKA EKONOMISTY;Grudziądz;ul. Konarskiego 39;technikum;dla młodzieży;Tak;61;61;100;61;;100;62.72131148;13.69352024;63;62;61;100;68.32786885;61;;100;76.91803279;19.70045775;80;100;61;100;80.67213115;61;;100;71.2295082;18.70249693;76;80;34;;58.55882353;24.4073171;51.5;40;9;;12.33333333;16.77961726;0;0
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;274948;BRANŻOWA SZKOŁA II STOPNIA NR 1;Grudziądz;ul. Legionów 2;branzowa;nie dotyczy;Tak;2;12;16.66666667;15;;25;16.93333333;13.03056237;12;7;12;100;33.58333333;15;;50;36.13333333;24.35806962;23;17;12;100;50;15;;16.66666667;19.26666667;12.28259835;15;15;3;;;;;;3;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53555;V LICEUM OGÓLNOKSZTAŁCĄCE;Grudziądz;ul. Janusza Korczaka 23;liceum;dla młodzieży;Tak;0;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;65189;TECHNIKUM NR 6;Grudziądz;ul. Lipowa 33;technikum;dla młodzieży;Tak;28;36;77.77777778;37;;86.11111111;43.18918919;17.051334;45;45;36;100;55.47222222;35;;91.17647059;61.88571429;27.05314498;63;52;35;94.11764706;53.74285714;37;;86.11111111;51.32432432;20.18168029;50;41;17;;52.35294118;24.85710024;48;17;7;;18.42857143;16.96936014;14;0
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;24963;II LICEUM OGÓLNOKSZTAŁCĄCE IM. KRÓLA JANA III SOBIESKIEGO;Grudziądz;ul. Marcinkowskiego 10;liceum;dla młodzieży;Tak;133;133;100;133;;100;70.4887218;13.81326405;70;70;133;100;78.4962406;128;;100;91.234375;10.94480783;95;100;128;100;89.78125;133;;100;82.30075188;16.88082284;87;98;113;;74.69911504;18.96848106;78;70;21;;54.66666667;36.39378981;71;0
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;24965;IV LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA WIELKIEGO;Grudziądz;ul. Sienkiewicza 22;liceum;dla młodzieży;Tak;71;74;95.94594595;74;;98.64864865;62.95945946;13.78840013;67.5;72;74;98.64864865;57.45945946;70;;100;73.21428571;20.14369299;75;87;70;100;73.4;74;;95.94594595;52.25675676;17.28462902;50;50;46;;49.54347826;23.56278064;47.5;23;10;;34.3;20.40612653;32.5;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;24962;I LICEUM OGÓLNOKSZTAŁCĄCE IM. BOLESŁAWA CHROBREGO;Grudziądz;ul. Sienkiewicza 27;liceum;dla młodzieży;Tak;125;125;100;126;;100;68.73015873;13.05082415;70;70;125;100;74.84;124;;100;84.13709677;16.04144565;89;97;124;100;79.84677419;126;;100;66;19.41280873;63;57;105;;61.96190476;21.90756504;65;65;44;;27.18181818;26.21438946;21.5;3
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;24964;III LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA PAWŁA II;Grudziądz;ul. Legionów 2;liceum;dla młodzieży;Tak;39;46;84.7826087;47;;100;51.44680851;15.37448634;52;43;46;97.82608696;45.04347826;41;;92.68292683;59.68292683;26.2106281;53;22;41;95.12195122;63.41463415;46;;89.13043478;47.39130435;15.71136152;48;54;22;;46.09090909;23.6064496;44;17;6;;7.666666667;11.82746333;3;3
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;42551;PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Grudziądz;ul. Śniadeckich 6;liceum;dla dorosłych;Nie;0;3;;3;;;;;;;3;;;3;;;;;;;3;;;3;;;;;;;1;;;;;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;107557;TECHNIKUM TEB EDUKACJA W GRUDZIĄDZU;Grudziądz;ul. Józefa Włodka 7;technikum;dla młodzieży;Nie;35;54;64.81481481;56;;83.33333333;45.85714286;17.73457939;46;32;54;98.14814815;45.87037037;56;;96.2962963;67.625;27.08159793;77.5;95;54;94.44444444;67.16666667;56;;64.81481481;33.85714286;15.57978151;30;20;29;;50;25.38258974;52;68;2;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53518;CZTEROLETNIE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ATS W GRUDZIĄDZU;Grudziądz;ul. Ludwika Waryńskiego 102;liceum;dla dorosłych;Nie;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;;;;;;;1;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;129372;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK"" W GRUDZIĄDZU";Grudziądz;ul. marsz. Józefa Piłsudskiego 20;liceum;dla dorosłych;Nie;2;7;28.57142857;7;;57.14285714;31.28571429;16.21035195;32;15;7;100;58.14285714;6;;83.33333333;64.83333333;24.25157498;64.5;;6;100;51;7;;28.57142857;27;11.80798761;24;24;4;;;;;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53549;LICEUM SZTUK PLASTYCZNYCH IM. JÓZEFA CZAPSKIEGO;Grudziądz;ul. Czarnieckiego 9;liceum;nie dotyczy;Tak;21;23;91.30434783;23;;100;58.17391304;13.19964484;58;47;23;100;77.60869565;22;;100;73.68181818;19.51080438;75.5;87;22;100;80.13636364;23;;91.30434783;51.52173913;18.29437919;54;43;12;;55.33333333;28.00396797;41.5;92;15;;26.73333333;20.66387078;26;3
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;131780;CZTEROLETNIE LICEUM OGÓLNOKSZTAŁCĄCE DLA MŁODZIEŻY Z ODDZIAŁAMI INTEGRACYJNYMI ATS W GRUDZIĄDZU;Grudziądz;ul. Ludwika Waryńskiego 102;liceum;dla młodzieży;Nie;0;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;274704;LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO OLIMPIA GRUDZIĄDZ;Grudziądz;ul. Konarskiego 14;liceum;dla młodzieży;Nie;15;18;83.33333333;18;;100;51.38888889;11.04102898;50;50;18;100;58.83333333;18;;88.88888889;64.16666667;24.38863579;71;88;18;94.44444444;72.77777778;18;;83.33333333;49.72222222;17.02548924;46;46;8;;50.25;17.1737445;51;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;279141;"PUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W GRUDZIĄDZU";Grudziądz;al. 23 Stycznia 18b;liceum;dla dorosłych;Tak;0;2;;2;;;;;;;2;;;2;;;;;;;2;;;2;;;;;;;1;;;;;;1;;;;;
