year,city,school,address,course,threshold
2023/2024,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,Klasa 1B grupa 1 (biol-chem-ang),155.20
2023/2024,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,Klasa 1B grupa 2 (biologiczno-psychologiczna),150.85
2023/2024,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,klasa 1C grupa 1 (matematyczno-przyrodnicza - mat-fiz-ang),brak danych
2023/2024,Szczecinie,VI LO im. Stefana Czarnieckiego,ul. Jagiellońska 41 70-382 Szczecin Śródmieście,Klasa 1C grupa 2 (matematyczno-przyrodnicza - mat-geo-ang),149.20
2023/2024,Szczecinie,VII LO im. K. K. Baczyńskiego,ul. Jana Styki 13 71-138 Szczecin Zachód,Klasa 1A (bezpieczeństwo publiczne),104.20
2023/2024,Szczecinie,VII LO im. K. K. Baczyńskiego,ul. Jana Styki 13 71-138 Szczecin Zachód,Klasa 1B (strażacko-ratownicza),92.55
2023/2024,Szczecinie,VII LO im. K. K. Baczyńskiego,ul. Jana Styki 13 71-138 Szczecin Zachód,Klasa 1C (biologiczno-kryminalistyczna),95.75
2023/2024,Szczecinie,VIII LO im. Olimpijczyków Polskich,ul. Andrzeja Małkowskiego 12 70-306 Szczecin Śródmieście,Klasa 1B (przyrodniczo-medyczna),107.90
2023/2024,Szczecinie,VIII LO im. Olimpijczyków Polskich,ul. Andrzeja Małkowskiego 12 70-306 Szczecin Śródmieście,Klasa 1D (medialna),99.05
2023/2024,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 0 (wstępna z językiem francuskim),brak danych
2023/2024,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1A (mat-inf-jęz ob),166.05
2023/2024,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1B (lingwistyczna),163.35
2023/2024,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1C (dziennikarsko-prawna),165.75
2023/2024,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1D (dwujęzyczna z językiem niemieckim),125.35
2023/2024,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1E (medyczno-biotechnologiczna),168.95
2023/2024,Szczecinie,IX LO im. Bohaterów Monte Cassino,pl. Mariacki 1 70-547 Szczecin Śródmieście,Klasa 1F (dwujęzyczna z językiem francuskim),121.85
2023/2024,Szczecinie,XI LO w ZSOnr4,ul. Eugeniusza Romera 2 71-246 Szczecin Zachód,Klasa 1LA (prawna dwujęzyczna z językiem angielskim),141.30
2023/2024,Szczecinie,XI LO w ZSOnr4,ul. Eugeniusza Romera 2 71-246 Szczecin Zachód,Klasa 1LB (medyczna),123.80
2023/2024,Szczecinie,XII LO w ZSS im. Sportowców Ziemi Szczecińskiej,ul. Małopolska 22 70-515 Szczecin Śródmieście,Klasa 1A (biol-chem-ang),128.50
2023/2024,Szczecinie,XII LO w ZSS im. Sportowców Ziemi Szczecińskiej,ul. Małopolska 22 70-515 Szczecin Śródmieście,Klasa 1B (humanistyczno-językowa),126.20
2023/2024,Szczecinie,XII LO w ZSS im. Sportowców Ziemi Szczecińskiej,ul. Małopolska 22 70-515 Szczecin Śródmieście,Klasa 1C (biznesowo-menadżerska),124.95
2023/2024,Szczecinie,XIII LO,ul. Unisławy 26 71-413 Szczecin Śródmieście,Klasa 1A (społeczno-prawna),136.60
2023/2024,Szczecinie,XIII LO,ul. Unisławy 26 71-413 Szczecin Śródmieście,Klasa 1B (biol-chem-mat-jęz ob),175.75
2023/2024,Szczecinie,XIII LO,ul. Unisławy 26 71-413 Szczecin Śródmieście,Klasa 1D (mat-fiz-jęz ob),174.10
2023/2024,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 0E (klasa wstępna dwujęzyczna z językiem hiszpańskim),167.70
2023/2024,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1A grupa 1 (mat-fiz-ang),168.80
2023/2024,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1A grupa 2 (mat-chem-ang),167.60
2023/2024,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1B grupa 1 (biol-mat-ang),169.35
2023/2024,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1B grupa 2 (biol-chem-ang),168.55
2023/2024,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1D grupa 1 (geo-mat-ang),183.00
2023/2024,Szczecinie,XIV LO w ZSOnr2,ul. Mikołaja Kopernika 16a 70-241 Szczecin Śródmieście,Klasa 1D grupa 2 (mat-geo-ang),180.65
2023/2024,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1A (matematyczno-psychologiczna - kognitywistyczna),155.20
2023/2024,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1B (informatyczna z elementami robotyki),143.45
2023/2024,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1C (humanistyczo-europejska),132.65
2023/2024,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1D (przyrodniczo-medyczna),143.10
2023/2024,Szczecinie,XVI Liceum Ogólnokształcące w Szczecinie,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Klasa 1E (ogólna - uniwersytecka),140.70
2023/2024,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1A grupa 1 (sportowa - piłka nożna chłopców),106.00
2023/2024,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1A grupa 2 (piłka siatkowa dziewcząt),102.00
2023/2024,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1B (teatralno-medialna),53.95
2023/2024,Szczecinie,XVIII Liceum Ogólnokształcące im. Józefa Wybickiego,ul. Hoża 3 71-699 Szczecin,Klasa 1C (biznesowa),36.40
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1M (interdyscyplinarna),134.00
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Lucjana Rydla 49 70-783 Szczecin,Klasa 1S (piłka nożna chłopców i dziewcząt),120.00
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1A (biologiczna z elementami psychologii),133.50
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1A (i) (biologiczna z elementami psychologii),98.75
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1B (i) (pedagogiczna),63.50
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1B (pedagogiczna),116.60
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1C (i) (informatyczno-matematyczna),132.25
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1C (informatyczno-matematyczna),102.35
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1D (i) (nauk społecznych),82.95
2023/2024,Szczecinie,Liceum Ogólnokształcące Z Oddziałami Integracyjnymi,al. Wojska Polskiego 119 70-490 Szczecin,Klasa 1D (nauk społecznych),121.35
2023/2024,Szczecinie,Liceum Ogólnokształcące Mistrzostwa Sportowego,ul. Mazurska 40 70-424 Szczecin,Klasa 1N (piłka nożna - chłopcy i dziewczęta),73.00
2023/2024,Szczecinie,Liceum Ogólnokształcące Mistrzostwa Sportowego,ul. Mazurska 40 70-424 Szczecin,Klasa 1P (boks - klasa mistrzostwa sportowego),522.00
2023/2024,Szczecinie,Liceum Ogólnokształcące Mistrzostwa Sportowego,ul. Mazurska 40 70-424 Szczecin,Klasa 1P (pływanie- klasa mistrzostwa sportowego),252.00
2023/2024,Szczecinie,Katolickie Liceum Ogólnokształcące im. Św. Maksymiliana Marii Kolbego,al. Wojska Polskiego 76 70-481 Szczecin,Klasa 1A (mat-fiz-ang),134.75
2023/2024,Szczecinie,Katolickie Liceum Ogólnokształcące im. Św. Maksymiliana Marii Kolbego,al. Wojska Polskiego 76 70-481 Szczecin,Klasa 1B (biol-chem-ang),144.00
2023/2024,Szczecinie,Katolickie Liceum Ogólnokształcące im. Św. Maksymiliana Marii Kolbego,al. Wojska Polskiego 76 70-481 Szczecin,Klasa 1C (językowo-geograficzna z elementami biznesu),143.40
2023/2024,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1A (humanistyczna),158.85
2023/2024,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1B (mat-fiz),175.90
2023/2024,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1C (mat-geo-ang),168.35
2023/2024,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1D (językowa z elementami medioznawstwa),159.40
2023/2024,Toruniu,I LO im. Mikołaja Kopernika,ul. Zaułek Prosowy 1 87-100 Toruń Stare Miasto,Klasa 1E (biol-chem),159.20
2023/2024,Toruniu,II LO im. Królowej Jadwigi,ul. Kosynierów Kościuszkowskich 6 87-100 Toruń Na Skarpie,Klasa 1A (mundurowa - policyjna i straży granicznej),101.50
2023/2024,Toruniu,II LO im. Królowej Jadwigi,ul. Kosynierów Kościuszkowskich 6 87-100 Toruń Na Skarpie,Klasa 1B (psychologiczno-pedagogiczna),87.05
2023/2024,Toruniu,II LO im. Królowej Jadwigi,ul. Kosynierów Kościuszkowskich 6 87-100 Toruń Na Skarpie,Klasa 1C (psychologiczno-pedagogiczna),75.30
2023/2024,Toruniu,II LO im. Królowej Jadwigi,ul. Kosynierów Kościuszkowskich 6 87-100 Toruń Na Skarpie,Klasa 1D grupa 1 (sportowa - pływacka),brak danych
2023/2024,Toruniu,II LO im. Królowej Jadwigi,ul. Kosynierów Kościuszkowskich 6 87-100 Toruń Na Skarpie,Klasa 1D grupa 2 (sportowa - piłka nożna),20.00
2023/2024,Toruniu,III LO im. Smuela Bogumiła Lindego,ul. Leona Raszei 1 87-100 Toruń Na Skarpie,Klasa 1A (językowo-humanistyczna),112.65
2023/2024,Toruniu,III LO im. Smuela Bogumiła Lindego,ul. Leona Raszei 1 87-100 Toruń Na Skarpie,Klasa 1B (językowo-artystyczna),113.15
2023/2024,Toruniu,III LO im. Smuela Bogumiła Lindego,ul. Leona Raszei 1 87-100 Toruń Na Skarpie,Klasa 1C (językowo-matematyczna),92.65
2023/2024,Toruniu,III LO im. Smuela Bogumiła Lindego,ul. Leona Raszei 1 87-100 Toruń Na Skarpie,Klasa 1D (biologiczno-medyczna),125.85
2023/2024,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1A (biol-chem),161.85
2023/2024,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1B (prawno-medialna),154.50
2023/2024,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1C (ekonomiczno-językowa),161.75
2023/2024,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1D (Inżynierska),169.90
2023/2024,Toruniu,IV LO im. Tadeusza Kościuszki,ul. Warszawska 1/5 87-100 Toruń Stare Miasto,Klasa 1E (uniwersytecka),160.30
2023/2024,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1A grupa 1 (humanistyczno-prawnicza),156.25
2023/2024,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1A grupa 2 (humanistyczno-prawnicza),151.85
2023/2024,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1B grupa 1 (mat-fiz-inf),151.95
2023/2024,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1B grupa 2 (mat-fiz-ang),155.40
2023/2024,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1C grupa 1 (humanistyczno-lingwistyczna),154.15
2023/2024,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1C grupa 2 (humanistyczno-lingwistyczna),155.55
2023/2024,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1D (biznesowo-ekonomiczna),160.90
2023/2024,Toruniu,V LO im. Jana Pawła II,ul. Henryka Sienkiewicza 34 87-100 Toruń Chełmińskie Przedmieście,Klasa 1E (biol-chem),160.05
2023/2024,Toruniu,VI LO im. Zesłańców Sybiru,ul. Wojska Polskiego 47A 87-100 Toruń Mokre,Klasa 1A (Oddział Przygotowania Wojskowego),41.55
2023/2024,Toruniu,VI LO im. Zesłańców Sybiru,ul. Wojska Polskiego 47A 87-100 Toruń Mokre,Klasa 1B (ekologiczno-turystyczna),70.45
2023/2024,Toruniu,VI LO im. Zesłańców Sybiru,ul. Wojska Polskiego 47A 87-100 Toruń Mokre,Klasa 1C (humanistyczno-pedagogiczna),64.50
2023/2024,Toruniu,VI LO im. Zesłańców Sybiru,ul. Wojska Polskiego 47A 87-100 Toruń Mokre,Klasa 1D (historyczno-prawna),brak danych
2023/2024,Toruniu,VII LO im. Wandy Szuman,ul. Stefana Batorego 39B 87-100 Toruń Mokre,Klasa 1A (ogólna z elementami social media marketing),99.15
2023/2024,Toruniu,VII LO im. Wandy Szuman,ul. Stefana Batorego 39B 87-100 Toruń Mokre,Klasa 1B (językowo-turystyczna),80.50
2023/2024,Toruniu,VII LO im. Wandy Szuman,ul. Stefana Batorego 39B 87-100 Toruń Mokre,Klasa 1C (biol-chem-ang),123.30
2023/2024,Toruniu,VII LO im. Wandy Szuman,ul. Stefana Batorego 39B 87-100 Toruń Mokre,Klasa 1D (społeczno – językowa (integracyjna)),96.75
2023/2024,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1A (medyczno-psychologiczna),148.70
2023/2024,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1C (biznesowo-multimedialna),136.15
2023/2024,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1D (prawno-obywatelska),137.20
2023/2024,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1E (sportowo-fizjoterapeutyczna),54.00
2023/2024,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1M (matematyczno-ekonomiczna),134.40
2023/2024,Toruniu,VIII LO w ZSPS,ul. Grunwaldzka 33/35 87-100 Toruń Chełmińskie Przedmieście,Klasa 1T (teatralno-dziennikarska),137.90
2023/2024,Toruniu,IX LO im. Kazimierza Jagiellończyka,ul. Ludwika Rydygiera 12A 87-100 Toruń Rubinkowo,Klasa 1A (prozdrowotna),120.80
2023/2024,Toruniu,IX LO im. Kazimierza Jagiellończyka,ul. Ludwika Rydygiera 12A 87-100 Toruń Rubinkowo,Klasa 1B (humanistyczno-pedagogiczna),108.30
2023/2024,Toruniu,IX LO im. Kazimierza Jagiellończyka,ul. Ludwika Rydygiera 12A 87-100 Toruń Rubinkowo,Klasa 1C (geo-ang),113.40
2023/2024,Toruniu,IX LO im. Kazimierza Jagiellończyka,ul. Ludwika Rydygiera 12A 87-100 Toruń Rubinkowo,Klasa 1D (językowa),120.60
2023/2024,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1A (mat-fiz-inf/ang),156.90
2023/2024,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1B (politechniczna-dwujęzyczna),207.40
2023/2024,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1C (lekarska),161.25
2023/2024,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1D (dyplomatyczna-dwujęzyczna),200.90
2023/2024,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1E (ekonomiczna-dwujęzyczna),206.60
2023/2024,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1F (mat-biol-chem),163.35
2023/2024,Toruniu,X LO im. Stefana Banacha,pl. Plac Św. Katarzyny 9 87-100 Toruń Stare Miasto,Klasa 1G (przyrodnicza),152.30
2023/2024,Toruniu,XIII Liceum Ogólnokształcące,ul. Targowa 36/38 87-100 Toruń,Klasa 1AL grupa 1 (mistrzostwa sportowego - kolarstwo),70.00
2023/2024,Toruniu,XIII Liceum Ogólnokształcące,ul. Targowa 36/38 87-100 Toruń,Klasa 1AL grupa 2 (mistrzostwa sportowego - piłka nożna),37.00
2023/2024,Toruniu,XIII Liceum Ogólnokształcące,ul. Targowa 36/38 87-100 Toruń,Klasa 1BL grupa 1 (mistrzostwa sportowego - wioślarstwo),72.00
2023/2024,Toruniu,XIII Liceum Ogólnokształcące,ul. Targowa 36/38 87-100 Toruń,Klasa 1BL grupa 2 (mistrzostwa sportowego - hokej na lodzie),40.00
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (biol-chem-ang),160.40
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (biol-chem-mat),159.60
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (geo-ang-hiszp),151.75
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (geo-ang-niem),142.95
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (mat-fiz-ang),158.05
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (mat-geo-ang),159.80
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (mat-inf-ang),159.20
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (pol-hist-wos),143.75
2023/2024,Warszawie,I LO z oddziałem integracyjnym im. Bolesława Limanowskiego,ul. Alojzego Felińskiego 15 01-513 Warszawa Żoliborz,Klasa 1 (pol-hist.szt-ang integracyjna),152.10
2023/2024,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa 1 (biol-chem-mat),177.05
2023/2024,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa 1 (dwujęzyczna mat-fiz),189.30
2023/2024,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa 1 (dwujęzyczna mat-geo),186.70
2023/2024,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa 1 (dwujęzyczna pol-hist),172.97
2023/2024,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa 1 grupa 1 (dwujęzyczna IB),195.86
2023/2024,Warszawie,II LO im. Stefana Batorego,ul. Myśliwiecka 6 00-459 Warszawa Śródmieście,Klasa 1 grupa 2 (dwujęzyczna IB),195.86
2023/2024,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1A,146.90
2023/2024,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1B,149.35
2023/2024,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1C,158.10
2023/2024,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1D,157.55
2023/2024,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1F,163.80
2023/2024,Warszawie,III LO im. gen. Józefa Sowińskiego,ul. Rogalińska 2 01-206 Warszawa Wola,Klasa 1H,156.20
2023/2024,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1D (Dziennikarska),159.35
2023/2024,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1I (Biznes i Technologia),159.65
2023/2024,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1L (Lekarska),165.05
2023/2024,Warszawie,IV LO im. Adama Mickiewicza,ul. Saska 59 03-914 Warszawa Praga-Południe,Klasa 1S (Akadmicka SGH),164.40
2023/2024,Warszawie,V LO im. Księcia Józefa Poniatowskiego,ul. Nowolipie 8 00-150 Warszawa Śródmieście,Klasa 1C (matematyczno-fizyczno-chemiczna),171.55
2023/2024,Warszawie,V LO im. Księcia Józefa Poniatowskiego,ul. Nowolipie 8 00-150 Warszawa Śródmieście,Klasa 1D (biologiczno-chemiczna),177.05
2023/2024,Warszawie,V LO im. Księcia Józefa Poniatowskiego,ul. Nowolipie 8 00-150 Warszawa Śródmieście,Klasa 1E (matematyczno-geograficzna),175.05
2023/2024,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (biol-chem-ang),167.70
2023/2024,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (biol-chem-mat),168.30
2023/2024,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (mat-biz-wos),164.65
2023/2024,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (mat-fiz-ang),162.80
2023/2024,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (mat-fiz-ang),164.05
2023/2024,Warszawie,VI LO im. Tadeusza Reytana,ul. Wiktorska 30/32 02-587 Warszawa Mokotów,Klasa 1 (mat-geo-biz),166.30
2023/2024,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1A (prawno-medialna),172.90
2023/2024,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1B (ekonomiczno-bankowa),172.80
2023/2024,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1C (matematyczno-informatyczna),172.45
2023/2024,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1D (rozszerzony program edukacji humanistycznej),170.35
2023/2024,Warszawie,VII LO im. Juliusza Słowackiego,ul. Wawelska 46 02-067 Warszawa Ochota,Klasa 1E (biologiczno-chemiczna),173.00
2023/2024,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1A (hist-wos-mat),173.70
2023/2024,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1B (biol-chem-mat),178.15
2023/2024,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1C (mat-fiz-inf),171.15
2023/2024,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1D (mat-fiz-chem),169.90
2023/2024,Warszawie,VIII LO im. Władysława IV,ul. Jagiellońska 38 03-719 Warszawa Praga-Północ,Klasa 1E (mat-geo-ang),172.60
2023/2024,Warszawie,IX LO im. Klementyny Hoffmanowej,ul. Hoża 88 00-682 Warszawa Śródmieście,Klasa 1A (biol-chem-mat),179.45
2023/2024,Warszawie,IX LO im. Klementyny Hoffmanowej,ul. Hoża 88 00-682 Warszawa Śródmieście,Klasa 1B (biol-chem-mat),177.75
